"id","pen","time","time_lag","event_one","Weight","heavy","feed0","startwt","cu_high","evit100","evit200","visit_n","r_iiw","r_iptw","r_fiptiw"
40,8,3,1,1,38.19998,0,17,27,1,1,0,2,0.619182647792473,0.997362262554858,0.617549406537008
40,8,4,3,1,44.69998,0,30.100006,27,1,1,0,3,0.619182647792473,0.997362262554858,0.617549406537008
40,8,6,4,1,62.39999,1,60,27,1,1,0,4,0.619182647792473,0.997362262554858,0.617549406537008
40,8,7,6,1,70.5,1,80,27,1,1,0,5,0.619182647792473,0.997362262554858,0.617549406537008
40,8,9,7,1,86.59998,1,111.100006,27,1,1,0,6,0.619182647792473,0.997362262554858,0.617549406537008
40,8,11,9,1,103,1,147.800003,27,1,1,0,7,0.619182647792473,0.997362262554858,0.617549406537008
40,8,12,11,1,104.19995,1,165.400002,27,1,1,0,8,0.619182647792473,0.997362262554858,0.617549406537008
41,9,1,0,1,27.39999,0,0,27.39999,0,1,0,1,0.606175613715033,1.00933124165487,0.611831984851899
41,9,5,1,1,51.19998,0,44.100002,27.39999,0,1,0,2,0.606175613715033,1.00933124165487,0.611831984851899
41,9,7,5,1,69,1,77.5,27.39999,0,1,0,3,0.606175613715033,1.00933124165487,0.611831984851899
41,9,8,7,1,76.79999,1,91.5,27.39999,0,1,0,4,0.606175613715033,1.00933124165487,0.611831984851899
41,9,9,8,1,83.09998,1,104.800003,27.39999,0,1,0,5,0.606175613715033,1.00933124165487,0.611831984851899
41,9,11,9,1,100.5,1,148.6,27.39999,0,1,0,6,0.606175613715033,1.00933124165487,0.611831984851899
41,9,12,11,1,105.29999,1,166.900002,27.39999,0,1,0,7,0.606175613715033,1.00933124165487,0.611831984851899
42,9,1,0,1,27.09999,0,0,27.09999,0,0,1,1,0.542179569118658,1.01527391429692,0.550460773390915
42,9,6,1,1,59,0,57.200001,27.09999,0,0,1,2,0.542179569118658,1.01527391429692,0.550460773390915
42,9,7,6,1,67.29999,1,72.100002,27.09999,0,0,1,3,0.542179569118658,1.01527391429692,0.550460773390915
42,9,8,7,1,74.19995,1,90,27.09999,0,0,1,4,0.542179569118658,1.01527391429692,0.550460773390915
42,9,9,8,1,81.19995,1,103.200001,27.09999,0,0,1,5,0.542179569118658,1.01527391429692,0.550460773390915
42,9,10,9,1,87.5,1,119.5,27.09999,0,0,1,6,0.542179569118658,1.01527391429692,0.550460773390915
42,9,11,10,1,94.39996,1,135.200001,27.09999,0,0,1,7,0.542179569118658,1.01527391429692,0.550460773390915
42,9,12,11,1,101.39996,1,153.800003,27.09999,0,0,1,8,0.542179569118658,1.01527391429692,0.550460773390915
43,9,1,0,1,26.79999,0,0,26.79999,0,0,0,1,0.618488363052333,1.05984565622438,0.655502205006339
43,9,4,1,1,44.59998,0,28.5,26.79999,0,0,0,2,0.618488363052333,1.05984565622438,0.655502205006339
43,9,9,4,1,84.39996,1,111.200005,26.79999,0,0,0,3,0.618488363052333,1.05984565622438,0.655502205006339
43,9,10,9,1,87.29999,1,129,26.79999,0,0,0,4,0.618488363052333,1.05984565622438,0.655502205006339
43,9,12,10,1,104.39996,1,165.5,26.79999,0,0,0,5,0.618488363052333,1.05984565622438,0.655502205006339
44,9,1,0,1,24.5,0,0,24.5,0,1,0,1,0.638525415314439,0.955348438506716,0.610014258467501
44,9,6,1,1,61.19998,1,62.600002,24.5,0,1,0,2,0.638525415314439,0.955348438506716,0.610014258467501
44,9,8,6,1,77.5,1,96.200001,24.5,0,1,0,3,0.638525415314439,0.955348438506716,0.610014258467501
44,9,9,8,1,86.19995,1,114.600002,24.5,0,1,0,4,0.638525415314439,0.955348438506716,0.610014258467501
44,9,10,9,1,89.19995,1,129.800003,24.5,0,1,0,5,0.638525415314439,0.955348438506716,0.610014258467501
44,9,12,10,1,104.5,1,168.3,24.5,0,1,0,6,0.638525415314439,0.955348438506716,0.610014258467501
45,9,1,0,1,23.09999,0,0,23.09999,0,1,0,1,0.654755057521012,0.932419360940254,0.610506292306141
45,9,5,1,1,46.59998,0,41.400002,23.09999,0,1,0,2,0.654755057521012,0.932419360940254,0.610506292306141
45,9,6,5,1,52.09998,0,53.400002,23.09999,0,1,0,3,0.654755057521012,0.932419360940254,0.610506292306141
45,9,9,6,1,77.29999,1,100,23.09999,0,1,0,4,0.654755057521012,0.932419360940254,0.610506292306141
45,9,12,9,1,96.39996,1,141.100006,23.09999,0,1,0,5,0.654755057521012,0.932419360940254,0.610506292306141
46,10,1,0,1,21.5,0,0,21.5,0,0,0,1,0.680139496405631,0.954093014614411,0.648916342483976
46,10,2,1,1,24.59999,0,5,21.5,0,0,0,2,0.680139496405631,0.954093014614411,0.648916342483976
46,10,6,2,1,53,0,53.5,21.5,0,0,0,3,0.680139496405631,0.954093014614411,0.648916342483976
46,10,8,6,1,69.5,1,87.400002,21.5,0,0,0,4,0.680139496405631,0.954093014614411,0.648916342483976
46,10,12,8,1,99.29999,1,167.799992,21.5,0,0,0,5,0.680139496405631,0.954093014614411,0.648916342483976
47,10,1,0,1,24.09999,0,0,24.09999,0,0,1,1,0.572139019437047,0.958623781706176,0.548466070474405
47,10,4,1,1,40.59998,0,30.800003,24.09999,0,0,1,2,0.572139019437047,0.958623781706176,0.548466070474405
47,10,5,4,1,46,0,40.900002,24.09999,0,0,1,3,0.572139019437047,0.958623781706176,0.548466070474405
47,10,7,5,1,61.19998,1,68.5,24.09999,0,0,1,4,0.572139019437047,0.958623781706176,0.548466070474405
47,10,8,7,1,71.89996,1,85.400002,24.09999,0,0,1,5,0.572139019437047,0.958623781706176,0.548466070474405
47,10,9,8,1,79.5,1,103.100002,24.09999,0,0,1,6,0.572139019437047,0.958623781706176,0.548466070474405
47,10,12,9,1,101.59998,1,161.800003,24.09999,0,0,1,7,0.572139019437047,0.958623781706176,0.548466070474405
48,10,1,0,1,34.19998,0,0,34.19998,1,1,0,1,0.54420023700185,0.767189602757958,0.417504763646236
48,10,5,1,1,62.29999,1,54.299995,34.19998,1,1,0,2,0.54420023700185,0.767189602757958,0.417504763646236
48,10,7,5,1,76.09998,1,81.899996,34.19998,1,1,0,3,0.54420023700185,0.767189602757958,0.417504763646236
48,10,9,7,1,84.29999,1,114.299995,34.19998,1,1,0,4,0.54420023700185,0.767189602757958,0.417504763646236
48,10,11,9,1,108.59998,1,163.799995,34.19998,1,1,0,5,0.54420023700185,0.767189602757958,0.417504763646236
48,10,12,11,1,109,1,198.299995,34.19998,1,1,0,6,0.54420023700185,0.767189602757958,0.417504763646236
49,10,1,0,1,25.09999,0,0,25.09999,0,1,0,1,0.631693753273278,0.965770910573886,0.610071451302569
49,10,8,1,1,69.39996,1,87.200001,25.09999,0,1,0,2,0.631693753273278,0.965770910573886,0.610071451302569
49,10,9,8,1,78.09998,1,106.300003,25.09999,0,1,0,3,0.631693753273278,0.965770910573886,0.610071451302569
49,10,10,9,1,88.79999,1,129.5,25.09999,0,1,0,4,0.631693753273278,0.965770910573886,0.610071451302569
49,10,12,10,1,106.79999,1,197.400002,25.09999,0,1,0,5,0.631693753273278,0.965770910573886,0.610071451302569
50,10,1,0,1,32.19998,0,0,32.19998,0,1,0,1,0.55619242266699,1.12175605588122,0.623912218361943
50,10,2,1,1,36.39999,0,6.900002,32.19998,0,1,0,2,0.55619242266699,1.12175605588122,0.623912218361943
50,10,4,2,1,48.19998,0,26.400002,32.19998,0,1,0,3,0.55619242266699,1.12175605588122,0.623912218361943
50,10,5,4,1,55.89999,0,41.800003,32.19998,0,1,0,4,0.55619242266699,1.12175605588122,0.623912218361943
50,10,8,5,1,77.79999,1,88.900002,32.19998,0,1,0,5,0.55619242266699,1.12175605588122,0.623912218361943
50,10,9,8,1,86.39996,1,108.100002,32.19998,0,1,0,6,0.55619242266699,1.12175605588122,0.623912218361943
50,10,12,9,1,115.39996,1,184.5,32.19998,0,1,0,7,0.55619242266699,1.12175605588122,0.623912218361943
51,11,1,0,1,24.7,0,0,24.7,0,0,1,1,0.566017430665579,0.969164863321939,0.54856420582884
51,11,2,1,1,28.89999,0,5.900002,24.7,0,0,1,2,0.566017430665579,0.969164863321939,0.54856420582884
51,11,9,2,1,78.59998,1,100.5,24.7,0,0,1,3,0.566017430665579,0.969164863321939,0.54856420582884
51,11,10,9,1,87,1,116.900002,24.7,0,0,1,4,0.566017430665579,0.969164863321939,0.54856420582884
51,11,12,10,1,103.19995,1,158.5,24.7,0,0,1,5,0.566017430665579,0.969164863321939,0.54856420582884
52,11,1,0,1,24.2,0,0,24.2,0,1,0,1,0.641968960373534,0.950274111667376,0.610046483536989
52,11,2,1,1,29.2,0,6.200001,24.2,0,1,0,2,0.641968960373534,0.950274111667376,0.610046483536989
52,11,7,2,1,63,1,70,24.2,0,1,0,3,0.641968960373534,0.950274111667376,0.610046483536989
52,11,8,7,1,70.89996,1,85.100002,24.2,0,1,0,4,0.641968960373534,0.950274111667376,0.610046483536989
52,11,10,8,1,87.19995,1,118.499996,24.2,0,1,0,5,0.641968960373534,0.950274111667376,0.610046483536989
52,11,12,10,1,100.59998,1,158.499996,24.2,0,1,0,6,0.641968960373534,0.950274111667376,0.610046483536989
53,11,1,0,1,24.5,0,0,24.5,0,0,1,1,0.56805061395059,0.965609605779698,0.548515129399745
53,11,7,1,1,64.09998,1,66.800003,24.5,0,0,1,2,0.56805061395059,0.965609605779698,0.548515129399745
53,11,11,7,1,98.89996,1,143,24.5,0,0,1,3,0.56805061395059,0.965609605779698,0.548515129399745
53,11,12,11,1,103.79999,1,164.5,24.5,0,0,1,4,0.56805061395059,0.965609605779698,0.548515129399745
54,11,1,0,1,22,0,0,22,0,0,0,1,0.674069886193552,0.962715123396486,0.648937273664681
54,11,2,1,1,26.59999,0,9.5,22,0,0,0,2,0.674069886193552,0.962715123396486,0.648937273664681
54,11,3,2,1,33.09998,0,19.900002,22,0,0,0,3,0.674069886193552,0.962715123396486,0.648937273664681
54,11,6,3,1,52.29999,0,63.800003,22,0,0,0,4,0.674069886193552,0.962715123396486,0.648937273664681
54,11,12,6,1,94.79999,1,198,22,0,0,0,5,0.674069886193552,0.962715123396486,0.648937273664681
55,11,1,0,1,26.79999,0,0,26.79999,1,0,0,1,0.627245379551836,0.898526866365713,0.563596825331084
55,11,2,1,1,33.59998,0,10.900002,26.79999,1,0,0,2,0.627245379551836,0.898526866365713,0.563596825331084
55,11,3,2,1,42.09998,0,25.100002,26.79999,1,0,0,3,0.627245379551836,0.898526866365713,0.563596825331084
55,11,7,3,1,71.79999,1,89.900002,26.79999,1,0,0,4,0.627245379551836,0.898526866365713,0.563596825331084
55,11,9,7,1,87.59998,1,135.800003,26.79999,1,0,0,5,0.627245379551836,0.898526866365713,0.563596825331084
55,11,10,9,1,94.89996,1,159.600006,26.79999,1,0,0,6,0.627245379551836,0.898526866365713,0.563596825331084
55,11,12,10,1,112,1,224,26.79999,1,0,0,7,0.627245379551836,0.898526866365713,0.563596825331084
56,12,1,0,1,30.59999,0,0,30.59999,0,1,0,1,0.57237784295965,1.08068640568119,0.618560953799615
56,12,2,1,1,37.59998,0,11.200005,30.59999,0,1,0,2,0.57237784295965,1.08068640568119,0.618560953799615
56,12,3,2,1,42.79999,0,21,30.59999,0,1,0,3,0.57237784295965,1.08068640568119,0.618560953799615
56,12,4,3,1,47.39999,0,31.100006,30.59999,0,1,0,4,0.57237784295965,1.08068640568119,0.618560953799615
56,12,6,4,1,62.39999,1,65,30.59999,0,1,0,5,0.57237784295965,1.08068640568119,0.618560953799615
56,12,7,6,1,71.79999,1,78,30.59999,0,1,0,6,0.57237784295965,1.08068640568119,0.618560953799615
56,12,9,7,1,86.79999,1,115.800003,30.59999,0,1,0,7,0.57237784295965,1.08068640568119,0.618560953799615
56,12,12,9,1,112.5,1,196.900002,30.59999,0,1,0,8,0.57237784295965,1.08068640568119,0.618560953799615
57,12,1,0,1,21.89999,0,0,21.89999,1,0,1,1,0.603583018893612,1.20019103392559,0.724414927505856
57,12,3,1,1,34.69998,0,21.800003,21.89999,1,0,1,2,0.603583018893612,1.20019103392559,0.724414927505856
57,12,5,3,1,48.69998,0,51.800003,21.89999,1,0,1,3,0.603583018893612,1.20019103392559,0.724414927505856
57,12,9,5,1,80.59998,1,138,21.89999,1,0,1,4,0.603583018893612,1.20019103392559,0.724414927505856
57,12,12,9,1,103.5,1,217.800001,21.89999,1,0,1,5,0.603583018893612,1.20019103392559,0.724414927505856
58,12,1,0,1,24,0,0,24,1,0,0,1,0.659536118926909,1.00026261525001,0.659709323169669
58,12,2,1,1,26.79999,0,6,24,1,0,0,2,0.659536118926909,1.00026261525001,0.659709323169669
58,12,4,2,1,39.09998,0,30.300003,24,1,0,0,3,0.659536118926909,1.00026261525001,0.659709323169669
58,12,5,4,1,46.39999,0,45.100002,24,1,0,0,4,0.659536118926909,1.00026261525001,0.659709323169669
58,12,6,5,1,54,0,61.400002,24,1,0,0,5,0.659536118926909,1.00026261525001,0.659709323169669
58,12,7,6,1,61.59998,1,74.400002,24,1,0,0,6,0.659536118926909,1.00026261525001,0.659709323169669
58,12,8,7,1,68.79999,1,91.800003,24,1,0,0,7,0.659536118926909,1.00026261525001,0.659709323169669
58,12,9,8,1,72.19995,1,109.5,24,1,0,0,8,0.659536118926909,1.00026261525001,0.659709323169669
58,12,10,9,1,77.19995,1,128,24,1,0,0,9,0.659536118926909,1.00026261525001,0.659709323169669
58,12,11,10,1,83.79999,1,144.400002,24,1,0,0,10,0.659536118926909,1.00026261525001,0.659709323169669
58,12,12,11,1,90.79999,1,160.300003,24,1,0,0,11,0.659536118926909,1.00026261525001,0.659709323169669
59,12,1,0,1,24.2,0,0,24.2,0,0,1,1,0.57111409088991,0.960354912455268,0.54847222275855
59,12,3,1,1,30.7,0,13.300003,24.2,0,0,1,2,0.57111409088991,0.960354912455268,0.54847222275855
59,12,6,3,1,49.5,0,53,24.2,0,0,1,3,0.57111409088991,0.960354912455268,0.54847222275855
59,12,7,6,1,57.19998,0,67.6,24.2,0,0,1,4,0.57111409088991,0.960354912455268,0.54847222275855
59,12,8,7,1,65.59998,1,83,24.2,0,0,1,5,0.57111409088991,0.960354912455268,0.54847222275855
59,12,10,8,1,81.19995,1,116,24.2,0,0,1,6,0.57111409088991,0.960354912455268,0.54847222275855
59,12,11,10,1,85.19995,1,135.400002,24.2,0,0,1,7,0.57111409088991,0.960354912455268,0.54847222275855
59,12,12,11,1,90.19995,1,153,24.2,0,0,1,8,0.57111409088991,0.960354912455268,0.54847222275855
60,12,1,0,1,25.2,0,0,25.2,0,0,0,1,0.636486619939977,1.02436312477048,0.651993422876317
60,12,2,1,1,29.79999,0,9,25.2,0,0,0,2,0.636486619939977,1.02436312477048,0.651993422876317
60,12,10,2,1,83.59998,1,122.200001,25.2,0,0,0,3,0.636486619939977,1.02436312477048,0.651993422876317
60,12,11,10,1,89.39996,1,138.5,25.2,0,0,0,4,0.636486619939977,1.02436312477048,0.651993422876317
60,12,12,11,1,98.5,1,156.400002,25.2,0,0,0,5,0.636486619939977,1.02436312477048,0.651993422876317
61,13,1,0,1,23.5,0,0,23.5,0,1,0,1,0.650076292258527,0.938778176922555,0.610277436507034
61,13,7,1,1,41,0,50,23.5,0,1,0,2,0.650076292258527,0.938778176922555,0.610277436507034
61,13,8,7,1,50,0,66.700001,23.5,0,1,0,3,0.650076292258527,0.938778176922555,0.610277436507034
61,13,10,8,1,64.79999,1,96,23.5,0,1,0,4,0.650076292258527,0.938778176922555,0.610277436507034
61,13,12,10,1,81.39996,1,131.400002,23.5,0,1,0,5,0.650076292258527,0.938778176922555,0.610277436507034
62,13,1,0,1,26.59999,0,0,26.59999,0,1,0,1,0.614932395127107,0.99350369215087,0.610937604981958
62,13,3,1,1,38.19998,0,20,26.59999,0,1,0,2,0.614932395127107,0.99350369215087,0.610937604981958
62,13,5,3,1,53.19998,0,40,26.59999,0,1,0,3,0.614932395127107,0.99350369215087,0.610937604981958
62,13,6,5,1,59.59998,1,60,26.59999,0,1,0,4,0.614932395127107,0.99350369215087,0.610937604981958
62,13,10,6,1,89,1,139,26.59999,0,1,0,5,0.614932395127107,0.99350369215087,0.610937604981958
62,13,11,10,1,97.69995,1,162.800003,26.59999,0,1,0,6,0.614932395127107,0.99350369215087,0.610937604981958
62,13,12,11,1,103,1,185.800003,26.59999,0,1,0,7,0.614932395127107,0.99350369215087,0.610937604981958
63,13,1,0,1,35.39999,0,0,35.39999,1,0,0,1,0.537621550547603,0.673282607724483,0.36197123952157
63,13,5,1,1,66.59998,1,70,35.39999,1,0,0,2,0.537621550547603,0.673282607724483,0.36197123952157
63,13,6,5,1,71.39996,1,87.300001,35.39999,1,0,0,3,0.537621550547603,0.673282607724483,0.36197123952157
63,13,9,6,1,91.29999,1,144.900002,35.39999,1,0,0,4,0.537621550547603,0.673282607724483,0.36197123952157
63,13,12,9,1,113,1,220,35.39999,1,0,0,5,0.537621550547603,0.673282607724483,0.36197123952157
64,13,1,0,1,29.29999,0,0,29.29999,0,0,1,1,0.521211081446073,1.06368978928048,0.554406905394025
64,13,3,1,1,39,0,20.200005,29.29999,0,0,1,2,0.521211081446073,1.06368978928048,0.554406905394025
64,13,4,3,1,45.39999,0,34.800003,29.29999,0,0,1,3,0.521211081446073,1.06368978928048,0.554406905394025
64,13,5,4,1,51.79999,0,51,29.29999,0,0,1,4,0.521211081446073,1.06368978928048,0.554406905394025
64,13,6,5,1,58.79999,0,70,29.29999,0,0,1,5,0.521211081446073,1.06368978928048,0.554406905394025
64,13,7,6,1,62.59998,1,86.200001,29.29999,0,0,1,6,0.521211081446073,1.06368978928048,0.554406905394025
64,13,8,7,1,71.59998,1,103,29.29999,0,0,1,7,0.521211081446073,1.06368978928048,0.554406905394025
64,13,9,8,1,76.69995,1,111,29.29999,0,0,1,8,0.521211081446073,1.06368978928048,0.554406905394025
64,13,10,9,1,81.69995,1,132,29.29999,0,0,1,9,0.521211081446073,1.06368978928048,0.554406905394025
64,13,12,10,1,92.09998,1,178,29.29999,0,0,1,10,0.521211081446073,1.06368978928048,0.554406905394025
65,13,1,0,1,25.29999,0,0,25.29999,0,0,1,1,0.559961540480207,0.980086159061926,0.548810555431645
65,13,3,1,1,34,0,19.600006,25.29999,0,0,1,2,0.559961540480207,0.980086159061926,0.548810555431645
65,13,8,3,1,57,0,86.300001,25.29999,0,0,1,3,0.559961540480207,0.980086159061926,0.548810555431645
65,13,9,8,1,64.59998,1,102.200001,25.29999,0,0,1,4,0.559961540480207,0.980086159061926,0.548810555431645
65,13,10,9,1,71.19995,1,118.5,25.29999,0,0,1,5,0.559961540480207,0.980086159061926,0.548810555431645
65,13,12,10,1,85.89996,1,157.8,25.29999,0,0,1,6,0.559961540480207,0.980086159061926,0.548810555431645
66,14,1,0,1,22.09999,0,0,22.09999,1,0,1,1,0.601422656991005,1.19000286615416,0.715694685589347
66,14,2,1,1,26.29999,0,6,22.09999,1,0,1,2,0.601422656991005,1.19000286615416,0.715694685589347
66,14,3,2,1,33.29999,0,16.800001,22.09999,1,0,1,3,0.601422656991005,1.19000286615416,0.715694685589347
66,14,4,3,1,38,0,27.400002,22.09999,1,0,1,4,0.601422656991005,1.19000286615416,0.715694685589347
66,14,5,4,1,39.59998,0,36.200001,22.09999,1,0,1,5,0.601422656991005,1.19000286615416,0.715694685589347
66,14,7,5,1,46.29999,0,54,22.09999,1,0,1,6,0.601422656991005,1.19000286615416,0.715694685589347
66,14,8,7,1,52.39999,0,70,22.09999,1,0,1,7,0.601422656991005,1.19000286615416,0.715694685589347
66,14,9,8,1,59.39999,1,90,22.09999,1,0,1,8,0.601422656991005,1.19000286615416,0.715694685589347
66,14,11,9,1,73.89996,1,128,22.09999,1,0,1,9,0.601422656991005,1.19000286615416,0.715694685589347
66,14,12,11,1,76.79999,1,141.5,22.09999,1,0,1,10,0.601422656991005,1.19000286615416,0.715694685589347
67,14,1,0,1,23.7,0,0,23.7,1,0,0,1,0.663092973970036,1.01219536671626,0.671179635954573
67,14,2,1,1,28.79999,0,7.6,23.7,1,0,0,2,0.663092973970036,1.01219536671626,0.671179635954573
67,14,6,2,1,58.79999,0,60,23.7,1,0,0,3,0.663092973970036,1.01219536671626,0.671179635954573
67,14,7,6,1,65.39996,1,75.800003,23.7,1,0,0,4,0.663092973970036,1.01219536671626,0.671179635954573
67,14,11,7,1,98,1,151.200005,23.7,1,0,0,5,0.663092973970036,1.01219536671626,0.671179635954573
67,14,12,11,1,104,1,167.800001,23.7,1,0,0,6,0.663092973970036,1.01219536671626,0.671179635954573
68,14,1,0,1,24,0,0,24,0,1,0,1,0.644274968084626,0.946940876894332,0.610090303239124
68,14,4,1,1,44,0,30,24,0,1,0,2,0.644274968084626,0.946940876894332,0.610090303239124
68,14,7,4,1,63.69998,1,72,24,0,1,0,3,0.644274968084626,0.946940876894332,0.610090303239124
68,14,9,7,1,78,1,108,24,0,1,0,4,0.644274968084626,0.946940876894332,0.610090303239124
68,14,11,9,1,96.29999,1,144.400002,24,0,1,0,5,0.644274968084626,0.946940876894332,0.610090303239124
68,14,12,11,1,99.79999,1,158.1,24,0,1,0,6,0.644274968084626,0.946940876894332,0.610090303239124
69,14,1,0,1,25,0,0,25,0,0,0,1,0.638772934612784,1.0201591227481,0.651650036609806
69,14,5,1,1,53.59998,0,48.5,25,0,0,0,2,0.638772934612784,1.0201591227481,0.651650036609806
69,14,9,5,1,87.09998,1,119,25,0,0,0,3,0.638772934612784,1.0201591227481,0.651650036609806
69,14,11,9,1,102.5,1,163.400002,25,0,0,0,4,0.638772934612784,1.0201591227481,0.651650036609806
69,14,12,11,1,107.5,1,183.800001,25,0,0,0,5,0.638772934612784,1.0201591227481,0.651650036609806
70,14,1,0,1,27,0,0,27,0,1,0,1,0.610538195653504,1.00132410769525,0.61134661397661
70,14,4,1,1,41,0,28.300001,27,0,1,0,2,0.610538195653504,1.00132410769525,0.61134661397661
70,14,6,4,1,56.39999,0,54.900002,27,0,1,0,3,0.610538195653504,1.00132410769525,0.61134661397661
70,14,7,6,1,63,1,70.5,27,0,1,0,4,0.610538195653504,1.00132410769525,0.61134661397661
70,14,12,7,1,101.39996,1,143.7,27,0,1,0,5,0.610538195653504,1.00132410769525,0.61134661397661
71,15,1,0,1,27.29999,0,0,27.29999,1,0,1,1,0.547888088047007,0.963298569861628,0.527779811659903
71,15,2,1,1,31.2,0,8.8,27.29999,1,0,1,2,0.547888088047007,0.963298569861628,0.527779811659903
71,15,4,2,1,43.89999,0,33.200001,27.29999,1,0,1,3,0.547888088047007,0.963298569861628,0.527779811659903
71,15,5,4,1,49.79999,0,44.800003,27.29999,1,0,1,4,0.547888088047007,0.963298569861628,0.527779811659903
71,15,7,5,1,65.19995,1,74.600002,27.29999,1,0,1,5,0.547888088047007,0.963298569861628,0.527779811659903
71,15,10,7,1,87.39996,1,128,27.29999,1,0,1,6,0.547888088047007,0.963298569861628,0.527779811659903
71,15,11,10,1,95,1,149,27.29999,1,0,1,7,0.547888088047007,0.963298569861628,0.527779811659903
71,15,12,11,1,100.5,1,158.600006,27.29999,1,0,1,8,0.547888088047007,0.963298569861628,0.527779811659903
72,15,1,0,1,25.7,0,0,25.7,1,0,0,1,0.639737997721124,0.936499012478695,0.59911400311093
72,15,2,1,1,28.7,0,6.6,25.7,1,0,0,2,0.639737997721124,0.936499012478695,0.59911400311093
72,15,3,2,1,33.39999,0,15.800003,25.7,1,0,0,3,0.639737997721124,0.936499012478695,0.59911400311093
72,15,4,3,1,40,0,27,25.7,1,0,0,4,0.639737997721124,0.936499012478695,0.59911400311093
72,15,8,4,1,73.19995,1,83.800003,25.7,1,0,0,5,0.639737997721124,0.936499012478695,0.59911400311093
72,15,9,8,1,81.69995,1,99.800003,25.7,1,0,0,6,0.639737997721124,0.936499012478695,0.59911400311093
72,15,12,9,1,103.5,1,151.400002,25.7,1,0,0,7,0.639737997721124,0.936499012478695,0.59911400311093
