"cut","n1","n0","risk1","risk0","RR","llr","p"
"E23",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"K02",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"P91",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"L50",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"M41",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"T23",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"E88",4,14,0.00412796697626419,0.00157924421883813,2.61388766032729,1.18692177377676,1
"A30-A49",25,162,0.0257997936016512,0.0182741116751269,1.41182203875702,1.18364385267088,1
"N10-N16",10,52,0.0103199174406605,0.00586576424139876,1.75934746368183,1.17576791629616,1
"R90-R94",10,52,0.0103199174406605,0.00586576424139876,1.75934746368183,1.17576791629616,1
"J20",6,26,0.00619195046439629,0.00293288212069938,2.1112169564182,1.15864209687531,1
"R45",5,20,0.00515995872033024,0.00225606316976875,2.28715170278638,1.15131818122243,1
"S82",5,20,0.00515995872033024,0.00225606316976875,2.28715170278638,1.15131818122243,1
"S02",5,20,0.00515995872033024,0.00225606316976875,2.28715170278638,1.15131818122243,1
"H16",5,20,0.00515995872033024,0.00225606316976875,2.28715170278638,1.15131818122243,1
"D17",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"Q42",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"S53",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"H31",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"E73",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"E66",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"P55",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"B27",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"K73",3,9,0.00309597523219814,0.00101522842639594,3.04953560371517,1.13760103798984,1
"17",156,1253,0.160990712074303,0.141342357586012,1.13901250003089,1.13615769697662,1
"V40-V49",27,179,0.0278637770897833,0.0201917653694303,1.3799574519605,1.1237821051287,1
"A80-A89",17,103,0.0175438596491228,0.0116187253243091,1.50996423096576,1.12211035089003,1
"B46",6,27,0.00619195046439629,0.00304568527918782,2.03302373581011,1.05826168109464,1
"P10-P15",16,97,0.0165118679050568,0.0109419063733785,1.50904854616833,1.05322239143495,1
"L53",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"F14",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"B45",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"K13",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"A81",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"V25",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"O21",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"Q33",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"M00-M03",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"V66",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"R06",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"Q56",4,15,0.00412796697626419,0.00169204737732657,2.43962848297214,1.04695804312846,1
"D01",5,21,0.00515995872033024,0.00236886632825719,2.17823971693941,1.03676436494455,1
"F13",5,21,0.00515995872033024,0.00236886632825719,2.17823971693941,1.03676436494455,1
"I95-I99",5,21,0.00515995872033024,0.00236886632825719,2.17823971693941,1.03676436494455,1
"L57",5,21,0.00515995872033024,0.00236886632825719,2.17823971693941,1.03676436494455,1
"K03",5,21,0.00515995872033024,0.00236886632825719,2.17823971693941,1.03676436494455,1
"L903",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A001",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D487",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H268",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V637",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V559",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q729",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q688",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O010",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C227",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M779",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V705",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A068",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S826",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A073",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V282",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D409",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"X21",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T495",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A163",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G508",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F408",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y813",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H049",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B050",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R440",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A198",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H549",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A217",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A218",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F102",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q181",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B54",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K136",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M303",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L443",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C142",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B668",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A260",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N914",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E890",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A267",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I423",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y700",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K20",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C750",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V814",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P011",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E500",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M924",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A318",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E233",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F134",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A691",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S608",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N829",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C440",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F231",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q063",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A391",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B560",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J09",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y530",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O995",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O228",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V713",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K764",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A428",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H330",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S659",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H447",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T655",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R53",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R619",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q501",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N734",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G970",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P915",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C548",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O987",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T835",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K281",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A664",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y353",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A668",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N896",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P070",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K573",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K860",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J381",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V180",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I089",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A78",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N811",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V459",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G212",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P618",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B572",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E831",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A829",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q800",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y808",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B79",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M674",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M808",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y605",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T800",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F526",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V550",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V560",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V936",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"A951",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E559",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O369",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H601",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B518",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T921",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F430",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I33",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N009",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V353",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B189",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I409",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P578",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y630",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C01",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q601",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I613",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I959",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V666",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"W46",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P559",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M624",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V529",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C929",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I368",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N484",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G039",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M000",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I880",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E670",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T940",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y420",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V133",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K729",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q663",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y585",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O289",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C468",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J86",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J860",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V973",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L704",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M810",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S540",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I891",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F440",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B428",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S817",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B440",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O037",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y569",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C241",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N423",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J101",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N836",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F454",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"W69",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L100",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V916",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q330",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F195",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V700",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y447",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q312",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S091",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V269",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M217",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B581",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B64",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E169",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q038",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q060",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T632",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T595",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N393",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P071",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q459",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D521",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"H404",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L97",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R294",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G809",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C880",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"B770",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D471",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D802",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J954",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N890",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O241",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q500",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R455",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"P211",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S611",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E789",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L253",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q985",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K316",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"L020",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O065",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O284",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C022",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C451",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M955",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O479",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C091",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D600",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O621",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V373",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F109",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S090",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V911",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C160",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D164",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"W32",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C168",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V489",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"D720",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K220",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Y793",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C252",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"M932",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J410",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q685",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K518",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G820",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"I742",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"J128",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C433",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T678",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T487",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K738",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q667",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"W81",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C700",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G402",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R278",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"R401",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S962",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q221",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C505",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O057",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"N008",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"S281",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q341",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T863",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V290",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"Q714",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"V362",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C677",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"C680",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"E840",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G587",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K256",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G400",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"F845",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"T113",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"G936",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"O069",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
"K284",1,1,0.00103199174406605,0.000112803158488438,9.14860681114551,1.0347769044248,1
