"c","x","m","y"
51.6525142308015,0,1,1
20.7152282142243,0,1,0
41.5208577342145,1,1,1
57.9858451222345,0,0,0
47.0154401203478,0,1,1
47.1638862305463,0,0,1
58.6951930664876,1,1,0
44.5564471530102,0,1,0
56.288032353776,0,0,0
35.7766554205461,0,1,0
37.7248736666572,0,0,0
33.2589448425557,1,0,0
50.8439848224488,1,1,0
47.938743360296,0,0,0
64.4187164028206,0,1,0
49.5821789661464,1,1,0
63.5375447776378,1,1,0
69.4522527592283,0,1,0
45.0906176629186,0,1,0
53.8843907494461,0,0,1
41.5510674081402,1,1,1
57.3799036787109,1,0,1
39.2023966871614,0,0,0
39.7352612375637,0,0,0
52.8879336157888,0,0,0
50.9081131928717,0,0,0
52.6262317671122,0,1,0
50.6933491279125,0,1,0
44.7135618114318,0,0,0
48.6979783548123,0,1,0
66.2015874435582,1,1,1
49.8210487667653,1,0,0
36.8151060105071,1,0,0
41.5543983941872,0,1,0
38.9818512750889,0,0,0
40.999098569925,0,1,0
37.3891608017752,0,0,0
23.741510975171,0,0,1
56.6906574919057,0,0,1
56.6004150923078,0,0,0
47.4939956460889,1,0,0
42.7620268304618,0,1,0
41.8781836767059,0,0,0
53.9873433601841,0,0,0
52.2656357387938,1,0,0
54.2164357975321,0,0,0
50.048379437241,0,1,0
56.1898391509652,0,1,0
54.3113394448593,0,0,0
55.5831237018722,0,0,0
54.9596128067201,1,0,1
66.6188574094578,0,1,0
39.449653877955,0,0,0
65.0832468678,1,1,0
46.6579134334493,0,1,0
49.3501925618156,0,1,0
50.810815387134,0,0,1
45.5178520446116,0,0,0
24.4619304973403,0,1,0
46.8706746488099,0,1,0
50.413831520403,0,1,0
32.6227193866238,0,1,1
55.4993965969838,0,0,0
44.0272630740668,1,0,0
64.4774180603655,0,0,0
52.6486811426426,0,0,0
42.1121719221753,1,1,0
51.6773222067153,0,0,0
52.5758310820126,0,0,0
59.1204736745031,0,0,0
48.4312761744513,0,0,0
29.6662429155291,0,0,0
37.0033417692142,1,1,0
41.4274934007097,1,1,0
54.2626529453619,0,0,0
47.1516373691525,0,0,1
43.8563145803014,0,1,1
41.5510916784252,1,1,0
51.5369495721887,0,1,0
41.4856772422181,1,1,0
46.0207892705712,1,0,0
40.6002277371905,0,0,0
36.1174625858058,1,0,1
59.551845888634,1,0,0
36.8250452996762,1,0,0
50.7302914615962,0,0,0
44.3181415143163,1,1,0
39.4154933121617,1,1,0
52.5931353841707,1,0,0
53.7313450451916,0,1,0
62.6466676928415,0,0,0
53.2522499606827,1,0,0
48.6153268049169,0,1,0
76.024688972798,0,1,1
43.4971557151209,0,1,0
39.9681677168664,0,1,0
44.6488608712552,0,1,0
48.8958543322321,0,0,0
56.0043016931357,0,1,0
54.1584505959868,0,0,0
48.9424935332301,0,0,0
41.4343746175388,1,1,0
61.2732733432216,0,0,0
59.1628162144845,0,1,1
42.7562040727564,0,1,0
56.8677908757474,0,0,0
54.5008579164461,1,1,0
60.4522160610504,0,1,1
51.4962903443744,0,0,0
38.5893284679931,0,0,1
58.0249940241966,1,0,0
42.7128346903055,0,0,0
55.2720928572848,0,1,0
66.7347877221231,0,0,0
35.8117197972917,0,0,1
65.6191080116889,0,1,0
63.5316100891808,0,1,0
44.7130322330844,0,0,1
47.4872722452072,0,0,0
43.141523137075,0,0,0
44.2963234774588,0,0,1
55.7963138154616,0,1,0
41.0104099474789,0,0,0
48.0967011208722,1,0,0
48.5609662265354,0,1,0
49.0342734871244,0,1,0
51.8144671572236,0,0,0
65.9657420918631,1,1,1
45.4866826010654,0,0,0
42.0511977519918,0,1,0
57.9228434965229,0,0,0
53.8047229976103,0,0,0
52.3578798299245,0,1,0
55.9098826352041,0,0,1
35.8806979792111,0,0,0
60.6329579229111,0,0,1
54.5391787889759,0,0,0
59.5131297701979,0,0,0
44.0148228659848,0,0,0
31.5805994965386,1,1,0
45.1541046685207,0,1,0
40.931531849766,0,0,0
72.2276244740438,0,0,0
45.8653342362382,0,0,0
47.8432615329536,1,1,0
60.6297852007115,0,0,0
56.2034652658024,1,1,0
56.73066651879,0,0,0
76.3370956294833,0,0,0
51.6611439867297,0,1,0
69.0517553753426,0,1,0
52.5371840131308,0,0,0
35.409780327457,0,0,0
27.7275175871965,1,1,0
56.4968355116772,0,0,0
40.0075013523144,1,0,0
50.4197238367631,1,0,0
67.7704370004004,1,0,1
53.4718267733721,1,0,0
47.1290255385021,0,1,1
30.7542334789089,0,1,0
41.9935089066009,1,0,1
44.2438202927338,0,0,0
56.8420573267036,0,0,1
54.8345734761714,0,0,0
50.1396340870738,0,0,1
51.8024373462512,0,0,0
47.118767516915,0,0,0
50.3022722289023,0,0,0
52.7167410852949,0,1,0
54.4915842741343,0,0,1
68.2762765843039,0,0,0
38.8797628911619,0,1,0
64.7480743158371,0,1,1
56.7151246014439,1,0,0
34.5467145628557,0,0,0
47.2295277200889,0,0,0
43.7065700802802,1,1,0
40.6699954838025,0,1,0
34.6211351577174,0,1,1
45.0589795040005,1,1,0
45.646399847298,0,0,1
46.7645532371977,0,0,0
29.3888638108381,0,0,0
54.4150255509554,0,0,0
57.4635124656637,0,0,0
57.8964287382469,0,1,0
57.7074050703954,0,1,1
52.0050631783037,1,1,0
64.6835003167775,0,1,0
41.2354451605925,1,1,0
37.7339530627889,1,0,1
53.3783791997458,1,1,0
54.4082408725415,1,0,0
42.5348354826323,0,0,0
50.3660612043192,0,1,0
53.2330962420305,0,1,0
53.7967603240159,1,0,0
58.7655649579536,0,1,0
59.3338798756964,0,0,0
25.7119247731758,0,0,0
67.2799402342117,0,0,0
54.5600264627721,0,1,1
44.2963965425435,0,1,0
38.8537559782203,0,0,0
59.050642655639,1,1,0
53.2809601548413,0,0,0
60.7808996004782,1,0,0
49.396844462975,0,1,0
47.5648123803687,1,0,0
72.4142256068828,0,0,0
29.6400702914417,0,0,1
53.9091446508284,0,1,1
53.8481334289965,0,0,0
54.386955995414,0,0,0
55.5814090204657,0,1,0
47.2359361702255,1,0,0
61.6628807898223,0,1,0
25.4572276506261,1,0,0
41.9443374054543,0,0,0
48.8085544937998,0,1,0
51.6321623413879,0,0,0
54.0647950776292,0,0,0
56.3933999564431,0,1,0
34.9148236262765,0,0,0
50.0767060439703,0,0,0
55.2416802200039,0,0,0
63.2633587157079,0,0,1
48.8643226556744,1,1,1
65.9914947839686,1,1,0
47.1847190107182,0,1,0
49.5010186108949,1,1,0
51.6021412732112,0,1,0
44.9761943759467,1,0,0
57.1593804877619,1,0,0
36.5421269683679,1,1,0
49.9435643469785,0,1,1
44.5945745026047,0,0,0
44.5292625915032,1,1,0
61.5144538704443,0,0,0
60.5221968194591,0,1,0
65.9802652870266,0,1,0
47.3620320689154,0,1,0
50.3240078754692,1,1,1
34.4841669231409,1,0,1
46.1182056997548,0,0,0
67.6414812218013,0,0,0
45.8347227243628,1,0,0
38.3366131121061,0,0,0
50.4189456618511,0,0,0
62.4648913025954,0,1,0
34.2202869579165,0,0,0
47.461795282109,1,0,0
54.6783054205061,1,1,0
69.7752999445585,0,0,1
43.8439420515638,1,1,0
65.1942160121109,0,1,0
45.6710480643819,1,0,0
39.6898229193829,0,1,0
38.6566550167729,0,0,0
47.7890187462247,0,0,0
49.7758530109605,1,0,0
46.7709817197603,1,0,0
60.5222315972554,0,1,1
51.895411656952,0,0,0
48.9417239113413,1,0,0
43.9744552746728,0,1,0
37.0398406873796,0,0,0
30.4067336129345,1,0,0
52.1341173052117,0,0,1
50.2533587011124,0,1,0
63.6502318785994,0,0,1
52.9109380824486,1,1,0
57.9721770112609,0,0,0
50.4098637437566,0,0,1
41.8167595037411,0,0,0
52.8964064316443,1,1,0
53.3978711130111,0,0,0
41.8260726923657,0,0,0
49.7125068477192,0,1,0
70.0078165111199,0,0,0
38.7073393671538,1,0,0
64.7217859206972,0,0,0
47.729310835151,1,1,0
64.8231059624201,1,0,0
41.5694682551271,1,0,0
49.338046725441,0,0,1
53.1123349835786,0,0,0
48.8740977169659,0,0,0
56.5873883894265,0,0,0
48.3313849989051,0,1,1
62.0887346516015,0,0,0
51.7041943388422,0,0,0
56.9241963624475,0,0,0
38.1445306344122,1,1,0
43.4161070930296,1,1,0
60.8950794879155,0,1,0
55.0878594116066,1,0,1
48.6409337439958,1,0,0
48.9121726304311,1,0,0
57.5490016045464,0,1,0
47.7618867838003,1,0,0
50.7495517093992,1,0,0
33.5404519785,0,1,0
67.7400936515502,1,1,0
57.6596791597657,0,1,0
58.3228784301075,0,0,0
30.9454247752688,0,0,0
49.7916332380559,1,0,0
45.9106608755178,1,1,0
36.236136934232,0,0,0
57.2743037439326,0,0,1
62.3413078123709,0,0,0
44.4677559412253,0,0,0
47.7080982207127,1,0,0
67.1146198892227,0,0,0
33.5019209670298,0,0,0
57.4422078543782,0,0,0
46.8597867601908,0,0,1
48.8468915859555,0,0,1
43.8902565722786,0,1,0
60.9669537901904,0,1,0
38.7283238891624,1,0,0
59.626094924383,0,0,0
64.0646401623189,0,0,0
33.583504911003,0,1,0
38.7309580745077,0,0,0
55.9154548050242,0,0,0
40.4369088049406,0,0,0
43.0847011365361,1,1,0
45.5464723264864,0,1,1
46.5551577167343,1,1,0
57.0369818524612,0,0,1
43.9699423520574,0,0,0
50.8935041241468,0,1,0
57.374946372199,0,0,0
34.5962055542823,0,1,0
43.1036770735119,0,0,0
58.5979346020943,0,0,0
46.2348025932423,0,1,0
24.6491652969477,1,0,0
41.4219077138279,1,0,0
58.1602640692616,1,1,1
45.7341109077422,0,0,0
45.9536315995832,1,0,0
48.5423077573753,0,0,0
57.1946636806737,1,0,0
45.0890924778067,0,0,0
54.759584384185,0,0,0
55.7315366805267,0,1,0
39.8114042228435,0,0,0
49.3812776556363,0,0,0
44.6169489839555,0,1,0
54.1695472611076,1,0,0
34.9172334386976,0,0,0
65.3916992776747,0,0,0
63.46018088596,0,0,0
41.5714422249848,1,1,0
43.3012577219234,0,0,0
40.9151255185388,1,1,0
48.6345935820231,0,1,0
44.9896203670875,0,0,0
51.126384468164,0,1,0
31.2478243690573,0,1,0
51.5854671445831,1,0,0
50.15562671264,0,0,1
33.9939653873987,1,1,1
52.7597308916996,1,1,0
50.5495263987091,0,1,0
47.6942664530274,0,0,0
49.8678370939611,1,0,0
53.8494919602233,0,1,0
53.4672371700125,1,0,0
45.6838723942137,0,0,0
61.501780393287,0,1,0
49.6346780711212,0,1,0
48.6419857826344,0,0,0
59.4461804564452,1,1,0
59.9204136167006,1,0,0
42.993302450311,0,1,1
40.0894132816541,0,0,0
42.9438194734118,0,0,0
38.2422410667178,1,0,0
32.1880304825968,0,0,0
53.1060752183839,1,1,0
48.5488963905057,0,0,0
56.4254975369246,0,1,0
49.983406376987,0,0,0
54.0916296207735,0,0,0
45.0394185268985,0,1,0
40.3989204109883,0,0,0
57.7813222457043,0,0,0
57.6112061632784,0,1,0
32.6628781611677,1,1,0
58.7729465182676,0,0,0
32.2662856106631,0,1,0
49.5431267568885,1,0,0
46.0512774601586,1,1,0
48.7194373357898,0,0,0
60.9623773188662,0,0,0
37.447821393801,0,1,1
47.3451630537011,0,1,0
75.5330249004026,0,1,0
35.2169369404948,0,0,0
43.7341243176928,0,0,0
49.5894797765861,0,0,0
51.9995321983244,0,1,1
44.6669439947262,0,1,0
47.3396768231599,0,1,0
60.8414781411867,0,1,0
48.1925452037496,1,1,0
52.5155531937823,0,1,0
53.6954223515489,0,1,0
54.0703425938977,1,1,0
54.9250501924578,1,0,0
50.5463257905231,0,1,0
42.9132592383809,1,0,0
49.4172924755645,1,0,0
40.3657817776249,1,1,0
50.9339329660587,0,0,0
46.5209886654089,0,1,0
48.8166556185445,1,0,1
39.0090904282508,0,0,0
47.1692358757777,0,1,0
39.1026532715439,0,0,1
45.9433445590014,0,0,0
55.2690725959776,1,1,0
52.404199817755,1,1,0
58.9836245724937,1,1,0
54.8796812693548,1,1,0
51.1199136519754,1,0,1
59.9831334713622,0,1,0
61.9171680875342,0,0,0
36.0061243287629,0,1,1
58.9214773664677,0,0,0
57.7795897034081,0,0,0
59.4191451634695,1,1,1
40.911972876989,0,1,0
74.0893084447621,0,0,0
24.0574982569192,0,0,0
50.0686303751409,0,0,0
51.1810666892834,0,0,0
48.5030267358991,0,0,0
57.4787328786317,1,0,0
51.2403480689883,0,0,0
42.2194525278735,0,1,0
64.1003330549222,0,1,0
47.0608819177014,0,1,0
56.1067864500537,0,1,0
43.3348992013674,1,1,0
39.401171217295,0,1,0
43.9416130083769,0,0,1
39.4315857914588,0,1,0
55.3310647267496,0,0,1
34.4790738535258,0,0,0
40.2151053469142,0,0,0
50.2721835515998,1,1,0
32.8442768300291,0,1,1
44.9511197350729,0,0,0
46.9507731908243,0,0,0
63.4607823542665,1,1,0
47.424633092033,0,0,0
44.7671269934167,0,0,0
43.3678220102737,1,1,0
54.4722103969266,0,0,0
46.8054901807399,0,1,0
44.5622115006308,0,0,0
47.2032655751149,1,1,1
60.6523260036693,1,1,0
65.6782874914562,0,0,0
43.5688792104146,0,0,1
50.2052174851069,0,0,0
46.7581554162451,0,1,0
68.5739602217537,1,1,1
55.9076399506906,1,1,1
32.193732826036,0,0,0
45.6589130042469,0,1,0
27.0725028829398,0,0,1
49.0703476154846,1,1,1
57.0396445332971,0,0,0
41.0551037874323,0,0,0
37.1749320792538,0,0,1
62.5578417415048,0,1,0
40.3537002041162,0,1,0
59.0778388106409,0,0,0
52.1407361366917,0,0,0
58.8102312274897,0,1,0
60.0254499828277,0,1,1
61.3991050456775,0,0,0
62.3603585230776,0,1,0
52.9540151014267,0,1,0
51.7176102360546,0,1,0
40.4461071730456,0,1,0
37.8959087894327,1,0,1
43.9861700216342,0,1,0
48.6418386342011,0,0,0
40.1272721507949,0,0,1
58.3192501461827,0,0,0
42.0494048358452,0,0,0
53.4046461201583,0,0,0
58.7042982034691,1,1,1
38.1783899475362,0,1,1
60.2289397573496,0,1,1
28.9156542375667,1,0,0
52.2976263769933,1,0,0
65.1171079155376,0,0,0
55.5543798915068,0,1,0
59.1487880124937,0,1,1
44.4660337572048,0,0,0
52.9837608951002,0,0,0
61.0637953965214,0,0,0
36.7085041516758,0,0,0
60.0169412888602,0,0,0
35.9069612624259,0,0,1
45.0121897531873,0,0,0
76.2275685248845,0,0,0
55.1066556602853,1,0,1
49.091568057808,0,0,0
59.7876567921088,0,0,0
47.5619134311168,0,0,0
56.2180895921363,1,0,0
46.5540478015368,1,0,0
26.4477545415851,0,0,0
54.7238763335364,0,0,0
44.8851980521309,1,1,1
44.2639780024388,0,1,0
50.037972037286,1,0,0
63.4255092952781,1,1,0
52.9546151155941,0,0,1
58.4178694360544,0,0,0
56.2906429822047,1,0,1
51.0159839946307,0,1,0
56.7112087466101,0,1,1
48.6168362543828,1,0,0
37.5068774684759,0,0,0
53.4763524421536,0,0,0
27.2218634082839,0,0,0
40.1379081880637,0,0,0
49.4045865644779,0,0,0
48.3924050952588,0,1,0
45.7963847965971,0,1,0
59.8859101632861,1,1,0
39.3038620889137,0,1,0
23.8635653298489,0,1,1
57.8045189766215,0,0,1
50.4510507355407,0,0,0
48.9151084110243,0,0,0
46.0877568992903,0,0,0
33.130004956714,0,1,1
40.4729554484832,0,1,0
55.074141121034,0,0,0
50.1881609900672,0,1,0
35.8108962641438,1,1,0
55.9817193135224,1,0,0
57.8637962174323,0,1,1
48.6536695409776,0,1,0
49.8361348238468,0,1,0
64.0914040823509,0,1,0
53.9483869880227,0,0,0
62.1987512807247,0,1,0
49.5492278712702,0,1,0
64.7948784483878,1,1,0
49.2431621330761,0,1,0
59.1774845719955,0,1,0
46.5522128625759,0,0,0
39.2299734394608,0,1,0
60.0160472735829,0,1,0
72.9600404077134,1,1,0
46.7412188454999,1,1,0
64.6885612852932,1,0,1
47.6309106682614,0,0,0
59.2349311789043,0,0,0
40.1080819329859,0,1,0
52.7564627828671,0,0,0
42.3633890643896,0,1,0
36.4788801580003,1,0,0
56.55024410228,1,0,0
66.0964676035496,0,0,0
42.1149303412209,0,1,0
41.1612388747401,1,1,1
39.2748538820642,0,1,0
45.4185901855216,0,1,0
56.6564701557823,1,0,0
57.1222821241873,0,0,0
54.4295422749916,0,0,1
57.5958731205918,0,1,0
45.3112233398088,0,0,0
48.2729002211616,0,0,0
56.8204989938581,0,1,0
47.1842267175846,1,1,0
40.3837742606818,0,0,0
36.2234985526744,0,0,0
76.9758663663836,0,1,1
33.0028494443707,1,1,0
50.293166527942,0,0,0
69.3431433615124,0,0,0
58.3751087517796,0,0,1
48.1465366891533,0,0,0
55.3332917776439,1,1,0
67.8495624201476,1,0,0
51.8962781983013,0,0,0
44.309124878134,0,1,1
64.5189294457212,1,0,0
68.6899345256532,1,0,0
40.1544510626246,0,0,0
57.1875676390437,0,1,0
51.2934729695826,0,1,0
57.0164130889336,0,1,0
55.2669783188745,0,1,0
49.794869010454,0,0,0
54.3825104730697,0,0,0
37.8947143429846,0,1,0
35.955800561711,0,0,0
57.2074915720931,0,1,0
50.8603550327673,0,0,0
48.6838295859154,0,0,0
33.2394802106016,1,1,0
44.3050200923189,0,1,0
51.9220515089654,0,0,0
45.1367707924718,0,0,0
50.8128401299387,0,0,0
53.848972467843,1,1,0
48.6249802896182,0,0,0
54.2759310923909,0,0,0
47.5693555146064,1,0,0
46.8164717214611,1,1,0
47.4589360649199,0,0,0
56.3888743016307,1,1,0
58.2106538316608,0,0,0
73.3547908658196,1,1,1
40.1669244238894,0,0,0
42.9254255999374,0,1,0
56.4414910134992,0,0,0
66.3766532994621,0,0,0
62.2664817466431,1,1,0
45.3229438166919,0,0,0
43.2176893626201,0,0,0
66.9640227133044,1,1,0
65.4284685008907,0,0,0
52.1452759206094,1,1,0
67.0068829575232,0,0,0
49.9201317035211,0,1,0
41.8209963519723,0,0,0
49.4938982971646,0,0,0
50.7992108654903,0,0,1
34.4042890210595,0,0,0
48.2850204325371,0,1,1
45.8139290716766,1,0,0
54.9128681803316,0,0,0
44.6877156876897,0,0,0
54.822201177349,0,0,0
55.3629104004932,1,1,0
47.206757921411,1,1,0
49.5649273529942,0,1,0
73.8151529195951,1,0,0
65.4803111335561,0,1,0
65.5476199852898,0,1,1
50.5811123011391,1,1,1
41.6022108447284,1,1,1
55.7112344865548,0,0,0
50.6604778256306,0,1,0
85.8465949292999,1,1,1
30.6810444634873,0,1,0
47.9716749575402,1,0,0
64.8371520427311,1,1,1
29.0148359983549,0,1,0
47.4035133394324,1,0,0
53.3406793588718,0,1,0
47.8036240836678,0,0,0
40.6822819671089,0,0,0
48.7775978170342,0,0,0
63.3852842346176,0,1,0
36.5166880995563,0,0,0
64.1483572450998,1,0,1
59.1404894551468,0,0,0
37.6331208150669,0,0,0
34.9923964532537,1,0,1
50.3453868389653,0,0,0
52.8629964540269,1,1,0
61.8620809384561,0,0,0
49.6245062815745,0,1,0
54.2037159397356,0,0,0
62.8924648234277,1,1,0
61.7068918509962,1,1,0
58.2609365408471,0,0,0
53.2391706509048,0,0,0
53.8095041145455,1,0,0
62.0261958279329,0,0,0
61.0220575073214,1,1,0
49.3848506002085,0,1,0
53.6458991399578,1,0,0
66.9255229998577,0,0,0
64.7136701247198,1,1,0
40.2275233865588,0,1,0
64.4820167458194,0,0,0
49.1414433940813,1,0,0
34.2623019834654,0,0,0
62.9247615946669,0,0,0
50.8446775556772,0,0,0
59.6704599648009,0,1,0
69.3911299421702,1,1,1
60.7987263816564,0,0,0
46.4640647316685,0,0,0
48.6507687528144,0,1,1
40.128675666925,0,0,0
41.7829185393961,0,1,0
54.8953092251473,1,0,0
47.0072254109052,0,0,0
56.5825489857436,0,0,0
58.3240954967079,0,0,0
53.6346326122269,0,1,0
46.0135434138305,0,1,1
35.020700104943,1,1,0
51.1462817527247,0,1,0
39.6218338266337,0,1,0
56.4597887126157,0,1,0
57.7284540005858,1,1,1
53.1601415812042,0,1,0
39.6188717520177,0,1,0
42.4486270991115,0,1,1
45.0849569030742,1,1,0
51.4722574510784,0,0,0
73.5650304328533,1,0,0
40.793312328941,0,0,1
28.4315221679115,1,0,0
48.795999504387,0,0,0
41.6075567043629,0,1,0
28.2756009128522,0,0,0
41.2569202384571,0,1,0
46.264206510975,1,1,0
38.9780228790358,0,0,0
57.1565986066344,0,0,0
59.0764030568418,1,1,0
46.7519486621487,1,1,0
35.1841406771825,0,0,0
55.9417113886354,0,0,0
41.4512531288046,0,0,0
41.7008246336745,0,0,0
51.4910681496416,1,0,0
40.2385395861595,0,0,0
47.0531559234361,0,1,0
42.2902508418465,1,0,0
53.9228370707874,0,1,0
41.5369409511551,0,0,0
41.5624006906955,0,1,0
40.3811155571173,1,1,0
50.1104965335654,0,0,0
62.1494896542184,0,0,0
41.1112148426172,1,1,0
52.181012614466,0,0,0
43.4388300039296,0,0,0
39.1148415271934,0,1,0
60.911308981077,0,1,1
44.307726783422,1,1,0
66.208101305906,1,0,0
43.1301155441626,0,0,0
56.5699670356863,0,1,1
61.106922152347,1,0,0
71.4072073006633,0,0,0
41.690281908676,0,1,1
50.7640585619814,1,1,0
59.3582444619905,0,0,0
44.9833329713519,1,1,0
55.9485346385118,0,1,0
45.6934883086363,0,0,0
38.6666094732721,0,1,0
27.6282844023037,1,1,0
55.1463957244314,1,0,0
46.5809288483708,0,0,0
67.1787742881929,0,0,1
38.8362209134204,0,0,0
45.1152038083715,0,0,1
58.0733229340776,1,1,0
47.3899125832921,0,1,0
54.8805991782658,0,0,1
63.5278382096951,0,0,0
71.7681559130926,0,0,0
50.5138711120684,0,0,0
41.6190455476459,0,0,0
39.1538499069158,0,1,0
44.5346723092666,0,1,0
45.7349029529529,0,0,0
37.8900244460021,1,0,0
55.9779299777903,0,1,0
64.2389578908393,0,0,0
45.5670137444165,0,0,0
39.5966653432571,0,0,0
37.2610292159275,0,0,1
57.701516120118,0,1,0
50.3152262197653,1,0,0
30.9514524856173,0,1,1
48.7624482285443,0,1,0
50.0032837721344,0,0,0
41.5622165527114,0,1,0
37.7866662957107,1,0,0
45.4701400638449,0,1,0
42.9768006871887,0,0,0
43.2561961451487,0,0,1
26.9697680951409,0,0,0
48.5066709521713,0,0,0
59.4868958997013,1,1,0
61.5636246052357,1,0,0
70.7435248589762,0,1,0
52.6528997032146,0,0,1
39.4799617085953,0,1,1
55.0234223621863,0,1,0
60.9984502312187,1,1,0
68.8650483041417,0,0,0
58.1125350068939,0,0,0
64.1824380879396,1,1,0
54.3916990170295,0,0,0
37.224983913989,0,0,0
41.3862679478856,0,0,0
68.8698587497109,0,0,0
57.040873131829,1,0,0
43.3227947466797,0,0,0
42.9428565794285,0,1,0
40.7928142008562,0,0,0
51.4847329199603,0,1,1
47.4998263886723,0,0,0
40.582310458887,0,1,0
62.1419901863892,0,0,0
50.1856643300023,0,1,0
57.5783169945755,0,0,0
46.1993730000399,0,0,0
51.7494871334722,0,0,0
60.3352330902476,1,1,1
56.7572399543247,0,0,1
59.4128124291257,0,1,1
31.7336992748605,0,0,0
51.7720438129656,0,0,0
48.0819213805273,0,0,0
43.4980128999017,0,1,0
44.3930365874,0,0,0
66.7576579329994,1,1,1
54.3053460043924,0,0,0
48.5539337964275,0,0,0
59.390257121441,0,0,0
44.5450325047671,0,0,0
51.3885036321565,0,1,0
64.4686231335255,1,1,0
46.6737191384946,1,1,0
42.0084372773679,1,0,0
44.5170725486759,0,0,0
39.4920379548058,1,0,0
52.5266249103333,1,1,1
53.278618539953,0,0,1
58.556724004905,1,1,0
68.0176227162749,0,0,0
64.0524081174873,0,0,0
37.4920820586433,0,0,0
69.9910885447275,0,0,0
51.3927848759215,0,1,1
46.1333089656028,0,0,1
68.5563569044348,0,0,0
54.2885538447628,0,0,0
67.3079013958977,1,1,1
49.5647632586068,0,0,0
42.6891419186249,0,1,0
30.3403592377937,1,1,0
61.2686531518852,0,0,0
41.1191561156589,1,0,0
58.7135926039199,0,0,0
51.1989356661634,0,0,0
54.724349448034,0,1,0
62.6663990982006,0,0,0
45.146836210531,1,0,1
45.3846641381566,0,0,0
47.6824166272123,0,0,0
60.6035377243819,1,1,0
45.2521429549873,0,1,0
48.2448971904229,0,0,0
57.9632449908915,1,1,0
57.7874531585307,0,0,0
57.9680256624609,1,1,0
50.4905157283634,0,1,1
57.6261293483482,0,1,1
52.859930696364,0,1,0
43.6718496184717,0,0,0
68.043844808011,0,1,0
31.3698902698575,0,0,0
58.4552838121306,0,0,0
53.4166768289461,1,0,0
50.2277760614347,0,0,0
43.8860001155336,0,0,0
47.3947322752525,1,1,0
68.0567031464304,0,1,0
49.0300073299635,0,0,0
46.1551330021494,0,1,0
41.2163785749499,0,0,0
45.0442147806308,0,1,0
49.1570754642555,0,0,0
36.4227793294501,0,0,0
61.4269781676707,1,1,0
50.9782703744719,1,0,0
64.6502102859676,1,0,0
59.9043585272429,0,1,0
64.1438675072227,1,0,1
36.6410223068666,1,0,0
55.7958363839326,1,0,0
46.3817878570135,1,1,1
49.5314755034821,0,1,0
44.0052252858823,0,0,0
52.1510449322283,1,1,0
50.9363148547904,0,0,0
28.8016558486865,1,0,0
58.524430888247,0,1,1
51.5437457231326,0,0,0
40.2813835979458,0,0,0
38.9857216407686,1,1,0
43.097551117029,0,0,0
34.1636507778875,0,1,0
51.3776606651384,0,0,0
65.0234395496283,1,0,0
51.9288158714827,0,0,0
55.2715473452382,0,0,0
35.1679370879762,0,1,0
34.6079927669059,0,0,0
41.0356711308568,1,0,0
57.2106997974822,0,1,0
41.1549805531346,1,0,1
55.5859852570855,0,0,0
47.8126249515371,0,0,0
53.836234823866,0,0,0
39.6087988975316,0,0,0
40.5100775142917,0,1,0
48.9583904601655,0,1,0
47.9128889727609,0,0,0
32.1126980474783,0,1,0
55.370844210865,0,1,0
30.5030392990716,0,0,0
45.8476553844678,0,0,0
50.5512967059302,0,1,0
42.9800028091123,0,1,0
35.9616096742602,0,1,0
46.0117606910748,0,0,0
48.895782004352,1,1,0
40.759215487266,0,1,0
36.4275699958424,0,1,0
38.0539551724871,0,0,1
44.7151222071221,1,0,0
45.4737311327905,0,0,0
64.1948519316134,1,0,0
37.1431885548428,0,0,0
53.8114893936198,1,1,0
45.8253139890223,0,0,0
50.9286142078774,1,1,0
43.3641546422378,0,1,1
58.0282738950756,0,0,1
32.9691735460545,0,1,0
51.5390707256484,1,0,0
50.2607549992136,0,0,1
60.5586337908511,1,0,0
47.755328856495,0,0,0
54.9659638937304,0,1,0
53.9963395463683,0,0,0
43.5308724931451,0,0,0
49.1623723521247,0,1,0
48.6637879999048,0,0,0
61.1960385547419,1,0,0
52.392209725826,1,0,0
52.9060221585786,1,0,0
73.4360141841864,1,1,1
54.162981123864,0,0,0
53.6248107786928,0,1,0
55.3168262547612,1,1,0
65.4804223833981,0,1,0
59.6148830060577,1,0,0
53.3843617860646,0,1,0
43.8904699573089,0,0,0
53.570520504102,0,0,0
51.4150867987719,1,1,0
31.6370865622135,1,1,0
34.5896895360616,0,0,0
32.0561713558213,0,1,0
64.1451490845874,0,0,0
56.1833789176098,0,0,0
26.4954461280072,0,0,0
54.6703158609412,0,1,0
50.6383193814351,0,1,0
47.4373955817973,1,0,0
42.5547796174663,0,0,0
37.3097472345577,0,1,0
58.6262800793079,1,0,0
44.2306532810298,1,0,0
48.6773265170997,0,0,0
55.8682810058799,0,0,1
55.350002769976,0,0,0
46.0659006303275,0,1,0
44.5939058279064,0,1,0
52.5945091523458,0,0,0
38.2172123899114,0,0,0
53.0613847854867,0,1,0
51.7348122912035,1,1,1
52.5057806717021,0,0,0
47.2207595083899,0,1,0
32.7526426573716,0,0,0
29.9329505614431,0,0,0
37.0819166953154,0,1,0
53.658382284833,1,0,1
48.4779674609157,0,1,1
42.6590590992379,0,0,0
42.1802794301841,0,1,0
55.5156703481271,0,1,0
33.8915901556993,0,1,0
