analysis,rep,po_a1,po_a0,rd_a1_a0
binary,459,0.149556333476341,0.231983339990656,-0.0824270065143151
binary,460,0.110897368354907,0.269494419906782,-0.158597051551874
binary,461,0.0968532163304654,0.235435470979203,-0.138582254648738
binary,462,0.127811946132287,0.208393158721074,-0.0805812125887869
binary,463,0.109644405950446,0.259793580790007,-0.15014917483956
binary,464,0.125605394449727,0.239645620784307,-0.11404022633458
binary,465,0.128669392814811,0.271959742329011,-0.1432903495142
binary,466,0.111032064187425,0.202277737857905,-0.0912456736704797
binary,467,0.100486586771455,0.226676038346274,-0.126189451574819
binary,468,0.136424359270065,0.166901408267773,-0.0304770489977083
binary,469,0.104292109249311,0.272670977991938,-0.168378868742627
binary,470,0.115008233838623,0.207262834864105,-0.0922546010254815
binary,471,0.0783324959335687,0.27123165941137,-0.192899163477801
binary,472,0.128519365499325,0.315994642936468,-0.187475277437143
binary,473,0.148195557345314,0.260446787805379,-0.112251230460065
binary,474,0.105133022212266,0.237138284903053,-0.132005262690787
binary,475,0.132297457844771,0.17260726336634,-0.0403098055215687
binary,476,0.126298879602217,0.205957096390245,-0.0796582167880278
binary,477,0.117087910327536,0.3366906527756,-0.219602742448064
binary,478,0.0894695066505491,0.323929987066351,-0.234460480415801
binary,479,0.127246109917802,0.199815464587405,-0.0725693546696024
binary,480,0.209177074720515,0.160147366076036,0.049029708644479
binary,481,0.101993892910747,0.233387183433035,-0.131393290522288
binary,482,0.17321907101379,0.21705087183529,-0.0438318008215006
binary,483,0.132659976485655,0.211881230466997,-0.0792212539813421
binary,484,0.0636871008432441,0.313403065833878,-0.249715964990634
binary,485,0.122150119353829,0.277622097963279,-0.15547197860945
binary,486,0.0846452056746285,0.357075696372415,-0.272430490697787
binary,487,0.149725237685612,0.216837771018305,-0.0671125333326927
binary,488,0.111208009846066,0.278263347735015,-0.167055337888949
binary,489,0.103462752264123,0.217246214932499,-0.113783462668376
binary,490,0.125725174973575,0.197849745865881,-0.0721245708923059
binary,491,0.094451983179692,0.304863164856817,-0.210411181677125
binary,492,0.0903978867154795,0.20916438471015,-0.118766497994671
binary,493,0.109055644372072,0.353901525726918,-0.244845881354846
binary,494,0.216037230975301,0.213211734269298,0.00282549670600329
binary,495,0.129512629036068,0.249963772245875,-0.120451143209808
binary,496,0.132900406918763,0.318257588680696,-0.185357181761933
binary,497,0.186488218975149,0.264311221729601,-0.0778230027544522
binary,498,0.128336565399509,0.288998201121798,-0.160661635722289
binary,499,0.107925262161379,0.269356739872488,-0.161431477711109
binary,500,0.182931756175167,0.220360230239863,-0.0374284740646959
binary,501,0.0998172946189737,0.214559476438936,-0.114742181819962
binary,502,0.127030938635581,0.273427383990316,-0.146396445354735
binary,503,0.0888284472242056,0.346678480913106,-0.257850033688901
binary,504,0.128657906499599,0.246376435874328,-0.117718529374729
binary,505,0.150652542232084,0.218776454978295,-0.0681239127462109
binary,506,0.082588870990326,0.296495892790031,-0.213907021799705
binary,507,0.144938340447821,0.31854994616507,-0.173611605717249
binary,508,0.13914046315736,0.281210463141184,-0.142069999983824
binary,509,0.0720496230386372,0.339071356879612,-0.267021733840975
binary,510,0.188736612814811,0.184235121901026,0.00450149091378468
binary,511,0.0767696874199632,0.226607024199667,-0.149837336779704
binary,512,0.138664391393543,0.232934095991192,-0.09426970459765
binary,513,0.0868420784383081,0.309745820838335,-0.222903742400027
binary,514,0.0929015420200157,0.235282451575565,-0.142380909555549
binary,515,0.124304917045835,0.235099097882727,-0.110794180836892
binary,516,0.0768314518678193,0.389595338321564,-0.312763886453745
binary,517,0.137692341894598,0.207362348923716,-0.0696700070291174
binary,518,0.171009114501233,0.252144541553401,-0.0811354270521678
binary,519,0.0835253499534265,0.269932128861388,-0.186406778907961
binary,520,0.119389749354656,0.22944403022712,-0.110054280872464
binary,521,0.0769624724595108,0.260495754053734,-0.183533281594223
binary,522,0.113546967826348,0.223517901178322,-0.109970933351974
binary,523,0.102951081140627,0.253653697545545,-0.150702616404917
binary,524,0.0939051979251325,0.322987581803437,-0.229082383878305
binary,525,0.0669671044235633,0.235670064215318,-0.168702959791754
binary,526,0.10570810380902,0.250053274048648,-0.144345170239628
binary,527,0.0668378615692512,0.228755909538443,-0.161918047969192
binary,528,0.0877615149259205,0.261574873423444,-0.173813358497524
binary,529,0.140379750381364,0.271018504452264,-0.1306387540709
binary,530,0.113311149182623,0.27925650918949,-0.165945360006867
binary,531,0.11096286967809,0.300911390919422,-0.189948521241332
binary,532,0.0916826363626721,0.302221615653568,-0.210538979290896
binary,533,0.160604105277849,0.202321852642901,-0.0417177473650522
binary,534,0.141463505724068,0.262545319553518,-0.121081813829451
binary,535,0.120122280343152,0.215952565749621,-0.0958302854064689
binary,536,0.126000886237695,0.218269107186439,-0.092268220948744
binary,537,0.125230739062416,0.116168739669577,0.00906199939283879
binary,538,0.142980939578186,0.244125387262966,-0.10114444768478
binary,539,0.0908821069615414,0.342816966031286,-0.251934859069745
binary,540,0.111777566990312,0.228994754745126,-0.117217187754814
binary,541,0.104029715392754,0.311572266678842,-0.207542551286088
binary,542,0.0569386804117988,0.370000931450137,-0.313062251038338
binary,543,0.133716759991265,0.187574077363584,-0.0538573173723193
binary,544,0.101255997842583,0.269488744214821,-0.168232746372238
binary,545,0.173492591429017,0.254775901391166,-0.0812833099621494
binary,546,0.104867228375452,0.270663221614118,-0.165795993238666
binary,547,0.112000531575921,0.25286779959,-0.140867268014079
binary,548,0.0780437450232245,0.298651149541625,-0.220607404518401
binary,549,0.0839222113222969,0.236781673846316,-0.152859462524019
binary,550,0.13321487543684,0.226006275738154,-0.0927914003013139
binary,551,0.117846358950417,0.259427893643696,-0.141581534693279
binary,552,0.128291678463186,0.141836228355859,-0.0135445498926731
binary,553,0.106643181665671,0.232729272803489,-0.126086091137818
binary,554,0.106323802229039,0.259848480623716,-0.153524678394677
binary,555,0.129289152424634,0.25814232841567,-0.128853175991035
binary,556,0.146045284946976,0.253503497099717,-0.107458212152741
binary,557,0.08655983396907,0.322098242031735,-0.235538408062666
binary,558,0.075859641670777,0.245394511277369,-0.169534869606592
binary,559,0.157234854896743,0.261803224932697,-0.104568370035954
binary,560,0.133989277941259,0.251709244658514,-0.117719966717255
binary,561,0.107726831498148,0.293346749309018,-0.185619917810871
binary,562,0.108292154093136,0.346371331122002,-0.238079177028866
binary,563,0.132927023270059,0.307865620104589,-0.17493859683453
binary,564,0.088800807829839,0.305989890105191,-0.217189082275352
binary,565,0.0947765260486569,0.21383250556681,-0.119055979518154
binary,566,0.104112675656621,0.260627509278951,-0.15651483362233
binary,567,0.107720602483092,0.176665544424043,-0.0689449419409509
binary,568,0.101774904090287,0.233074307676361,-0.131299403586074
binary,569,0.115814264496838,0.212495785800133,-0.0966815213032955
binary,570,0.122750419636233,0.27753832170388,-0.154787902067647
binary,571,0.141880513587633,0.340502079775863,-0.19862156618823
binary,572,0.096124872457718,0.35597143155914,-0.259846559101422
binary,573,0.136816550545348,0.2509047293821,-0.114088178836751
binary,574,0.156040684926645,0.247752869274391,-0.0917121843477463
binary,575,0.127594009017055,0.241470241421064,-0.113876232404009
binary,576,0.152647146300485,0.299974555632175,-0.14732740933169
binary,577,0.125137354006247,0.263043117770984,-0.137905763764738
binary,578,0.127602989671493,0.2841641042054,-0.156561114533908
binary,579,0.110402323606482,0.265152407249335,-0.154750083642852
binary,580,0.114871083784684,0.245796587954397,-0.130925504169713
binary,581,0.0956392621793205,0.308167816442561,-0.212528554263241
binary,582,0.118192905994461,0.258484182816201,-0.14029127682174
binary,583,0.100561004113152,0.22377094696973,-0.123209942856578
binary,584,0.0982120560011655,0.218071059381689,-0.119859003380523
binary,585,0.120841656930016,0.321996599574277,-0.201154942644261
binary,586,0.144422974795738,0.286180748317221,-0.141757773521484
binary,587,0.066225837765812,0.319677786152701,-0.253451948386889
binary,588,0.180573031970332,0.30365751965247,-0.123084487682137
binary,589,0.105174749692981,0.221717761417629,-0.116543011724649
binary,590,0.0867762095516665,0.285645410019572,-0.198869200467905
binary,591,0.0684717977098468,0.246621152264875,-0.178149354555028
binary,592,0.101829039014817,0.223666368289982,-0.121837329275166
binary,593,0.185613059574675,0.202453135180817,-0.0168400756061423
binary,594,0.0909048963160267,0.227624321550892,-0.136719425234866
binary,595,0.120591899577217,0.25681840492472,-0.136226505347503
binary,596,0.0937765822143569,0.371421391802586,-0.277644809588229
binary,597,0.100715935101224,0.275290148401608,-0.174574213300384
binary,598,0.151215057663091,0.255658309720499,-0.104443252057408
binary,599,0.0820847427932189,0.259265765382849,-0.177181022589631
binary,600,0.10666169732819,0.283243958038323,-0.176582260710133
binary,601,0.120860150361822,0.190760257532314,-0.0699001071704924
binary,602,0.125649406019832,0.235364461298781,-0.109715055278948
binary,603,0.156203082592024,0.238698879039292,-0.0824957964472678
binary,604,0.111881854272481,0.295064279285475,-0.183182425012994
binary,605,0.111378819637662,0.234232109650564,-0.122853290012902
binary,606,0.141371369485942,0.273903468183154,-0.132532098697212
binary,607,0.132811480321629,0.278637097804928,-0.145825617483299
binary,608,0.133688219886219,0.225098494406937,-0.0914102745207187
binary,609,0.104412516440535,0.349186221099768,-0.244773704659233
binary,610,0.118015954820402,0.289365602044793,-0.171349647224391
binary,611,0.107558967422148,0.284644605138322,-0.177085637716174
binary,612,0.11982875295397,0.218213425295392,-0.0983846723414214
binary,613,0.100895102127622,0.227768527518366,-0.126873425390744
binary,614,0.0940814219733109,0.250353066101874,-0.156271644128563
binary,615,0.118392726167035,0.312710033217617,-0.194317307050583
binary,616,0.204380917590614,0.175496884441719,0.0288840331488946
binary,617,0.120721029364761,0.287471725345005,-0.166750695980244
binary,618,0.140295604878685,0.256756722769435,-0.11646111789075
binary,619,0.231018861166458,0.231489828027796,-0.000470966861338518
binary,620,0.170889095148084,0.235592474268788,-0.0647033791207036
binary,621,0.188308312470558,0.297712776746561,-0.109404464276003
binary,622,0.0979278529919436,0.265768065703947,-0.167840212712004
binary,623,0.0993389724983318,0.210703848442506,-0.111364875944174
binary,624,0.03923051294534,0.335674601881052,-0.296444088935712
binary,625,0.0850416020693784,0.262789240589891,-0.177747638520512
binary,626,0.196782223111412,0.140957320925649,0.0558249021857625
binary,627,0.0856876696863196,0.287732547287078,-0.202044877600759
binary,628,0.113742188762555,0.278457549834859,-0.164715361072304
binary,629,0.103458534300232,0.333931281205793,-0.230472746905561
binary,630,0.158423080406928,0.230522523376299,-0.0720994429693705
binary,631,0.143892836791083,0.28560662268323,-0.141713785892146
binary,632,0.145855549007988,0.191996192067086,-0.0461406430590981
binary,633,0.126360372472484,0.219627048369197,-0.0932666758967132
binary,634,0.0811289140708831,0.337797473803052,-0.256668559732169
binary,635,0.12123476409976,0.261175070059725,-0.139940305959965
binary,636,0.143503964983801,0.262279724450573,-0.118775759466771
binary,637,0.114099525649264,0.178303021789337,-0.0642034961400727
binary,638,0.072980455791515,0.27280892333431,-0.199828467542795
binary,639,0.173438958225127,0.199049191520471,-0.025610233295344
binary,640,0.16553674944464,0.301033074661088,-0.135496325216448
binary,641,0.107882923894704,0.263684285709227,-0.155801361814523
binary,642,0.165227796294692,0.167969676594766,-0.00274188030007411
binary,643,0.0875584842056175,0.284444191754926,-0.196885707549309
binary,644,0.084206449172121,0.274167001168746,-0.189960551996625
binary,645,0.120928526270229,0.210437160103682,-0.0895086338334528
binary,646,0.0993015558077836,0.247392739539655,-0.148091183731871
binary,647,0.0931459255830453,0.26336790222828,-0.170221976645235
binary,648,0.115650008969572,0.295805819428533,-0.180155810458962
binary,649,0.192511474656764,0.169834368419756,0.022677106237008
binary,650,0.103920338775499,0.229889409786503,-0.125969071011004
binary,651,0.128354185762104,0.231984466235576,-0.103630280473472
binary,652,0.131699071841273,0.299177031382193,-0.16747795954092
binary,653,0.111905429811134,0.226027266545515,-0.114121836734381
binary,654,0.134773242463258,0.258621965437044,-0.123848722973786
binary,655,0.105026374366895,0.245149323330368,-0.140122948963473
binary,656,0.13311326918595,0.227803525558578,-0.0946902563726279
binary,657,0.0890155199724953,0.30142500902882,-0.212409489056325
binary,658,0.0699243986729894,0.226394757341725,-0.156470358668735
binary,659,0.108137018968315,0.280017447382407,-0.171880428414092
binary,660,0.071070338079739,0.334550886905361,-0.263480548825622
binary,661,0.149832544972677,0.231453505031971,-0.0816209600592947
binary,662,0.113824601239902,0.193021023073766,-0.0791964218338634
binary,663,0.128675011980552,0.238460349164691,-0.109785337184139
binary,664,0.11629215330349,0.269006326843673,-0.152714173540184
binary,665,0.111875095776842,0.280310502841265,-0.168435407064422
binary,666,0.128441560443393,0.202499629023383,-0.0740580685799892
binary,667,0.121793651518179,0.263852552297636,-0.142058900779457
binary,668,0.140177126087327,0.250743726303915,-0.110566600216588
binary,669,0.099066337923391,0.260950648064374,-0.161884310140983
binary,670,0.109735361202351,0.240392303597979,-0.130656942395628
binary,671,0.060817704254185,0.237289549659456,-0.176471845405271
binary,672,0.0869464189325613,0.339881460927787,-0.252935041995225
binary,673,0.114811243769282,0.303938171784925,-0.189126928015644
binary,674,0.113633979595692,0.235703096118101,-0.122069116522408
binary,675,0.159470669185893,0.174415123431154,-0.0149444542452603
binary,676,0.0799007910602183,0.271214621241393,-0.191313830181175
binary,677,0.0979482543736611,0.29283669002741,-0.194888435653748
binary,678,0.153554526754366,0.242422740597192,-0.0888682138428263
binary,679,0.100043849919507,0.369886766181688,-0.269842916262182
binary,680,0.126872132609381,0.233180034473205,-0.106307901863824
binary,681,0.143841648482435,0.221420648783983,-0.0775790003015489
binary,682,0.125001449744868,0.251482345407974,-0.126480895663106
binary,683,0.144262773762388,0.294960034633264,-0.150697260870876
binary,684,0.116519384835573,0.237456393349209,-0.120937008513636
binary,685,0.141662566805732,0.242431592967816,-0.100769026162085
binary,686,0.0977876740867055,0.32107256097919,-0.223284886892484
binary,687,0.124774893603316,0.272344568142862,-0.147569674539546
binary,688,0.114145994660296,0.263742919191622,-0.149596924531326
binary,689,0.120078206381178,0.302298600982457,-0.182220394601279
binary,690,0.144681976423249,0.256271455418395,-0.111589478995146
binary,691,0.0995558735601463,0.236675966284908,-0.137120092724761
binary,692,0.105003477520363,0.290947310631112,-0.185943833110749
binary,693,0.109623767342065,0.209609807343838,-0.0999860400017725
binary,694,0.166975900804543,0.183905758849309,-0.0169298580447657
binary,695,0.160558754086381,0.22241547848714,-0.0618567244007582
binary,696,0.128080504160171,0.242162473603838,-0.114081969443667
binary,697,0.125261423877722,0.247983594184843,-0.122722170307121
binary,698,0.140304190585256,0.22055902760844,-0.0802548370231835
binary,699,0.0940049500743839,0.282423660641177,-0.188418710566793
binary,700,0.139865202936329,0.256524756669879,-0.11665955373355
continuous,1,-0.566714470816097,0.464139569976608,-1.03085404079271
continuous,2,-0.559939741990595,0.531120417471793,-1.09106015946239
continuous,3,-0.640432199869133,0.500100654238013,-1.14053285410715
continuous,4,-0.541463744789695,0.53575820570598,-1.07722195049567
continuous,5,-0.568892833683573,0.434694026711524,-1.0035868603951
continuous,6,-0.495419057280417,0.400946340451031,-0.896365397731448
continuous,7,-0.626993434686881,0.368249425323905,-0.995242860010786
continuous,8,-0.459539214410326,0.405629567789832,-0.865168782200158
continuous,9,-0.560430477440975,0.468844088427947,-1.02927456586892
continuous,10,-0.517823190365543,0.506035128833757,-1.0238583191993
continuous,11,-0.49549910698003,0.44620242754478,-0.941701534524811
continuous,12,-0.434819328326076,0.483661341471904,-0.91848066979798
continuous,13,-0.552263340559122,0.47743828567499,-1.02970162623411
continuous,14,-0.569796649302709,0.436855546307138,-1.00665219560985
continuous,15,-0.507244034539539,0.5108525701306,-1.01809660467014
continuous,16,-0.574860901271714,0.468265823200961,-1.04312672447267
continuous,17,-0.588564733736073,0.586997617105845,-1.17556235084192
continuous,18,-0.511066104699329,0.452025125923898,-0.963091230623228
continuous,19,-0.451030608635012,0.445991659064064,-0.897022267699076
continuous,20,-0.497404296614617,0.422194982203424,-0.919599278818041
continuous,21,-0.575536009703164,0.476822279412308,-1.05235828911547
continuous,22,-0.530319877772607,0.437420889297351,-0.967740767069958
continuous,23,-0.420441188884217,0.528454887807293,-0.948896076691511
continuous,24,-0.519393637305682,0.465553813841135,-0.984947451146817
continuous,25,-0.5804101654078,0.497103512161783,-1.07751367756958
continuous,26,-0.425018668003344,0.435831879176917,-0.860850547180261
continuous,27,-0.467619726838235,0.455244857045379,-0.922864583883614
continuous,28,-0.562993653194151,0.492935559862443,-1.05592921305659
continuous,29,-0.561328741837137,0.51303562697775,-1.07436436881489
continuous,30,-0.574737806841875,0.404332170580618,-0.979069977422493
continuous,31,-0.647603485417958,0.485602274114365,-1.13320575953232
continuous,32,-0.574863257260212,0.435764376850257,-1.01062763411047
continuous,33,-0.575496242296785,0.424760189116294,-1.00025643141308
continuous,34,-0.515976403569968,0.460985477907406,-0.976961881477374
continuous,35,-0.501414912004402,0.378330879375254,-0.879745791379656
continuous,36,-0.544533106320965,0.541565689348304,-1.08609879566927
continuous,37,-0.533147911064774,0.471672256855038,-1.00482016791981
continuous,38,-0.631794228085596,0.489833208202546,-1.12162743628814
continuous,39,-0.560644630676883,0.57772994146805,-1.13837457214493
continuous,40,-0.507080566702758,0.534889747880541,-1.0419703145833
continuous,41,-0.608195353303288,0.494141590983021,-1.10233694428631
continuous,42,-0.649523247240485,0.468628682724961,-1.11815192996545
continuous,43,-0.596650658381589,0.449713581860224,-1.04636424024181
continuous,44,-0.430209028199896,0.515391925934773,-0.945600954134669
continuous,45,-0.497630938421272,0.40968019521905,-0.907311133640323
continuous,46,-0.541532373536368,0.460043102687674,-1.00157547622404
continuous,47,-0.612796599864327,0.500379235354133,-1.11317583521846
continuous,48,-0.537774019214371,0.406626905038873,-0.944400924253243
continuous,49,-0.612671701328645,0.447447107693916,-1.06011880902256
continuous,50,-0.514282020394067,0.445098640494448,-0.959380660888515
continuous,51,-0.525937492697302,0.540782398556625,-1.06671989125393
continuous,52,-0.601623120418361,0.422438891526586,-1.02406201194495
continuous,53,-0.669597067066644,0.526278412800004,-1.19587547986665
continuous,54,-0.450081102097929,0.463739258455904,-0.913820360553832
continuous,55,-0.517691835001807,0.452439722531459,-0.970131557533266
continuous,56,-0.537949856346166,0.443614770069856,-0.981564626416022
continuous,57,-0.483506272345892,0.431059844658191,-0.914566117004083
continuous,58,-0.435812967381437,0.522248710567349,-0.958061677948787
continuous,59,-0.567713602882766,0.470476015222141,-1.03818961810491
continuous,60,-0.678840479268676,0.433925419838062,-1.11276589910674
continuous,61,-0.523600542129785,0.572153309055728,-1.09575385118551
continuous,62,-0.514847816764915,0.447619114307519,-0.962466931072433
continuous,63,-0.687927824289747,0.424153625335836,-1.11208144962558
continuous,64,-0.461906818691448,0.448698261180711,-0.910605079872159
continuous,65,-0.594291977983015,0.464814091310004,-1.05910606929302
continuous,66,-0.553257695679844,0.345523510682967,-0.898781206362811
continuous,67,-0.517509234236943,0.445426671893829,-0.962935906130772
continuous,68,-0.506129762514046,0.42237360906773,-0.928503371581776
continuous,69,-0.528393584600639,0.353742774509667,-0.882136359110306
continuous,70,-0.411424486979746,0.46098866524584,-0.872413152225586
continuous,71,-0.486812292366949,0.429796016848248,-0.916608309215196
continuous,72,-0.49655155182099,0.406882626131872,-0.903434177952862
continuous,73,-0.534093462906653,0.401691087835943,-0.935784550742595
continuous,74,-0.493440050443032,0.492310693442983,-0.985750743886015
continuous,75,-0.48340488284454,0.436794920796822,-0.920199803641363
continuous,76,-0.576243815063957,0.606895507125645,-1.1831393221896
continuous,77,-0.542261595235342,0.468846775305931,-1.01110837054127
continuous,78,-0.498547767832355,0.505264511901024,-1.00381227973338
continuous,79,-0.54586171636213,0.482847141369844,-1.02870885773197
continuous,80,-0.562216136063811,0.518732194238719,-1.08094833030253
continuous,81,-0.620318584591379,0.463801006102335,-1.08411959069371
continuous,82,-0.560829585563601,0.467407266540684,-1.02823685210428
continuous,83,-0.512173338589809,0.43163441576585,-0.943807754355659
continuous,84,-0.4927376484322,0.497113080925565,-0.989850729357766
continuous,85,-0.653189051765035,0.491765042271612,-1.14495409403665
continuous,86,-0.595417641050262,0.448252006313405,-1.04366964736367
continuous,87,-0.53206407519717,0.400872973281424,-0.932937048478594
continuous,88,-0.538930677410121,0.521141872333491,-1.06007254974361
continuous,89,-0.536168643656251,0.5083998051536,-1.04456844880985
continuous,90,-0.561415424445552,0.500311371556667,-1.06172679600222
continuous,91,-0.540629606929563,0.514232810050218,-1.05486241697978
continuous,92,-0.546770287050897,0.504973023470727,-1.05174331052162
continuous,93,-0.616509452449161,0.390164918730115,-1.00667437117928
continuous,94,-0.442667731422936,0.337676363637651,-0.780344095060587
continuous,95,-0.530454269643288,0.534512114420102,-1.06496638406339
continuous,96,-0.531532973281444,0.438618272258063,-0.970151245539506
continuous,97,-0.388391151946004,0.29089175423345,-0.679282906179454
continuous,98,-0.552362205337984,0.466402653054311,-1.0187648583923
continuous,99,-0.40091200987018,0.477873598450585,-0.878785608320765
continuous,100,-0.526853322192391,0.415506081798976,-0.942359403991367
continuous,101,-0.595747566924012,0.450665122207244,-1.04641268913126
continuous,102,-0.695694443163216,0.47580128874291,-1.17149573190613
continuous,103,-0.466477081138016,0.585688810964991,-1.05216589210301
continuous,104,-0.430945866841199,0.451516322029898,-0.882462188871096
continuous,105,-0.495310492844641,0.414400496696431,-0.909710989541072
continuous,106,-0.600183730454138,0.508509935674217,-1.10869366612836
continuous,107,-0.502786859826521,0.454594671300387,-0.957381531126908
continuous,108,-0.672337170600954,0.551703934363243,-1.2240411049642
continuous,109,-0.487463497156049,0.400339767694253,-0.887803264850302
continuous,110,-0.661981154911002,0.462435874461866,-1.12441702937287
continuous,111,-0.617084954870072,0.392605164330343,-1.00969011920042
continuous,112,-0.568909903694866,0.515038220830329,-1.0839481245252
continuous,113,-0.656480747264621,0.417693095704453,-1.07417384296907
continuous,114,-0.56827747314387,0.411641666492697,-0.979919139636567
continuous,115,-0.527795870185105,0.520016266927445,-1.04781213711255
continuous,116,-0.468409438392999,0.33334755528933,-0.801756993682329
continuous,117,-0.533480876059787,0.428179224546281,-0.961660100606068
continuous,118,-0.482588121747448,0.412652805622183,-0.895240927369631
continuous,119,-0.611713293378805,0.487724441861439,-1.09943773524024
continuous,120,-0.545160442623783,0.475790341858911,-1.02095078448269
continuous,121,-0.582923009467649,0.466925483587469,-1.04984849305512
continuous,122,-0.59815026963251,0.393940559387705,-0.992090829020215
continuous,123,-0.528603725380149,0.571757398804951,-1.1003611241851
continuous,124,-0.619120898985522,0.44185448428287,-1.06097538326839
continuous,125,-0.659309867213008,0.494379563520935,-1.15368943073394
continuous,126,-0.576325120867849,0.489283108192858,-1.06560822906071
continuous,127,-0.534395072059606,0.398106459620269,-0.932501531679875
continuous,128,-0.437351769238884,0.492765753899713,-0.930117523138598
continuous,129,-0.4780874410047,0.435078125700386,-0.913165566705086
continuous,130,-0.488233866481853,0.474345513463673,-0.962579379945526
continuous,131,-0.445246035681771,0.410418584728883,-0.855664620410654
continuous,132,-0.514835787787002,0.465721121882758,-0.98055690966976
continuous,133,-0.607002034739309,0.383225746140751,-0.99022778088006
continuous,134,-0.71278534950271,0.494361966659347,-1.20714731616206
continuous,135,-0.530381888213554,0.423520217946371,-0.953902106159925
continuous,136,-0.580706306306971,0.425797421187034,-1.006503727494
continuous,137,-0.6033783812304,0.385903810652419,-0.989282191882819
continuous,138,-0.561494104330332,0.53043798440216,-1.09193208873249
continuous,139,-0.576415425913661,0.483965759387449,-1.06038118530111
continuous,140,-0.584314354586201,0.429796177727954,-1.01411053231416
continuous,141,-0.445523201276833,0.535736092588492,-0.981259293865325
continuous,142,-0.617804490957953,0.457127048578223,-1.07493153953618
continuous,143,-0.520218072408386,0.463510439892494,-0.983728512300881
continuous,144,-0.55591554032137,0.490964482322074,-1.04688002264344
continuous,145,-0.505190094683878,0.446903240770127,-0.952093335454005
continuous,146,-0.654491622662692,0.48070295677477,-1.13519457943746
continuous,147,-0.472964317534725,0.486196417595309,-0.959160735130034
continuous,148,-0.395238177512982,0.377962451453426,-0.773200628966409
continuous,149,-0.517429689350965,0.523462896435696,-1.04089258578666
continuous,150,-0.39333512392406,0.394297368767293,-0.787632492691353
continuous,151,-0.645411755976983,0.491614237978052,-1.13702599395504
continuous,152,-0.592909451624673,0.540062545963098,-1.13297199758777
continuous,153,-0.601680650578573,0.419327726506763,-1.02100837708534
continuous,154,-0.577740967539157,0.327483723239539,-0.905224690778695
continuous,155,-0.511900736299616,0.507803502574342,-1.01970423887396
continuous,156,-0.536171386997314,0.434608194205456,-0.97077958120277
continuous,157,-0.5627029507122,0.398714888944986,-0.961417839657186
continuous,158,-0.541925021288712,0.496650863300134,-1.03857588458885
continuous,159,-0.483885229810406,0.424053990471693,-0.907939220282099
continuous,160,-0.542380899086091,0.406483368690465,-0.948864267776557
continuous,161,-0.473055764955794,0.497331766249902,-0.970387531205696
continuous,162,-0.489809360409755,0.536422598800612,-1.02623195921037
continuous,163,-0.585727431535501,0.383974838095323,-0.969702269630824
continuous,164,-0.541978783479464,0.338268100568444,-0.880246884047909
continuous,165,-0.634472610199591,0.467464284520493,-1.10193689472008
continuous,166,-0.612079753808134,0.494523687255632,-1.10660344106377
continuous,167,-0.558957331843722,0.415030361804825,-0.973987693648547
continuous,168,-0.551626469594708,0.390260527084534,-0.941886996679242
continuous,169,-0.501724231366037,0.452419183209634,-0.954143414575672
continuous,170,-0.491653270738404,0.480775939729003,-0.972429210467407
continuous,171,-0.563558557394748,0.457473850162838,-1.02103240755759
continuous,172,-0.565085100458484,0.475183231964494,-1.04026833242298
continuous,173,-0.472901573095529,0.45144072986017,-0.924342302955699
continuous,174,-0.521014144585231,0.412609029184004,-0.933623173769234
continuous,175,-0.585132159693402,0.435204611059535,-1.02033677075294
continuous,176,-0.597633656622409,0.53484519940677,-1.13247885602918
continuous,177,-0.598218956470658,0.456883561903021,-1.05510251837368
continuous,178,-0.610762471455481,0.529151064460199,-1.13991353591568
continuous,179,-0.662404441371163,0.567418171004531,-1.22982261237569
continuous,180,-0.569589609351956,0.481932929019838,-1.05152253837179
continuous,181,-0.535970737251636,0.501162511229293,-1.03713324848093
continuous,182,-0.507607923801673,0.502769315010654,-1.01037723881233
continuous,183,-0.47624101347607,0.445759963300354,-0.922000976776425
continuous,184,-0.51592236079328,0.477683030801039,-0.99360539159432
continuous,185,-0.564212173354396,0.48657954483575,-1.05079171819015
continuous,186,-0.54806158073761,0.494834906633896,-1.04289648737151
continuous,187,-0.467180843421816,0.472635521046884,-0.9398163644687
continuous,188,-0.474548958535829,0.51493316957912,-0.98948212811495
continuous,189,-0.559941899696118,0.489281230678087,-1.0492231303742
continuous,190,-0.674077290892035,0.547714249582267,-1.2217915404743
continuous,191,-0.610555351155631,0.472016096899199,-1.08257144805483
continuous,192,-0.66868450167665,0.405454241013458,-1.07413874269011
continuous,193,-0.481014598193164,0.532689429673875,-1.01370402786704
continuous,194,-0.582376154397623,0.434269757079721,-1.01664591147734
continuous,195,-0.511572008799228,0.50299439566508,-1.01456640446431
continuous,196,-0.526283309347663,0.453448386175502,-0.979731695523164
continuous,197,-0.611465819441964,0.417054879499314,-1.02852069894128
continuous,198,-0.486714485388106,0.423841168806759,-0.910555654194865
continuous,199,-0.468333226579796,0.496987721244255,-0.965320947824052
continuous,200,-0.584971125492367,0.550312155005297,-1.13528328049766
continuous,201,-0.498539119491622,0.399533201780307,-0.898072321271929
continuous,202,-0.628146292555559,0.483802499810238,-1.1119487923658
continuous,203,-0.66085681985162,0.479717630558473,-1.14057445041009
continuous,204,-0.568641556932499,0.498809127857164,-1.06745068478966
continuous,205,-0.636267140484723,0.371661626350007,-1.00792876683473
continuous,206,-0.611604377035493,0.511567806066641,-1.12317218310213
