id,time,l0,a,l,alag,llag,y,yc
123,3,0.947973833524395,0,0.374052029872772,0,0.347883078507921,1,1.41029528286252
124,1,-1.21598301242827,1,-0.80514236277391,0,0,0,0
124,2,-1.21598301242827,0,-0.981539852397391,1,-0.80514236277391,0,0
124,3,-1.21598301242827,1,-0.660084540558523,0,-0.981539852397391,0,-0.860860389151637
125,1,-0.394451127889589,0,-0.665252455829322,0,0,0,0
125,2,-0.394451127889589,0,-0.348958604843341,0,-0.665252455829322,0,0
125,3,-0.394451127889589,1,-0.19715039056838,0,-0.348958604843341,0,-0.316822175217415
126,1,1.11541183832351,1,0.694232454503329,0,0,0,0
126,2,1.11541183832351,1,0.261120717743692,1,0.694232454503329,0,0
126,3,1.11541183832351,0,-0.0302259478756782,1,0.261120717743692,1,0.474416207332628
127,1,0.372229634985026,0,-0.129094344398381,0,0,0,0
127,2,0.372229634985026,1,0.0846820218465434,0,-0.129094344398381,0,0
127,3,0.372229634985026,1,-0.231312739086498,1,0.0846820218465434,0,0.198081772223652
128,1,-0.89709593546318,0,-0.347464798143768,0,0,0,0
128,2,-0.89709593546318,1,-0.245064932597494,0,-0.347464798143768,0,0
128,3,-0.89709593546318,0,-0.590379143893467,1,-0.245064932597494,0,-1.34133292046932
129,1,1.2478855318351,1,1.67109138539322,0,0,0,0
129,2,1.2478855318351,1,0.848894688621685,1,1.67109138539322,0,0
129,3,1.2478855318351,0,0.311596053198841,1,0.848894688621685,0,0.533963224222074
130,1,-1.03263348230919,1,-0.146416428436579,0,0,0,0
130,2,-1.03263348230919,0,-0.570142885662687,1,-0.146416428436579,0,0
130,3,-1.03263348230919,1,-0.408147274637765,0,-0.570142885662687,0,-0.140598232389851
131,1,0.669631417841405,1,0.495931459224745,0,0,0,0
131,2,0.669631417841405,1,0.0747812732049769,1,0.495931459224745,0,0
131,3,0.669631417841405,0,-0.195121901239466,1,0.0747812732049769,0,0.387772453139473
132,1,1.5836769929894,1,1.15797417764522,0,0,0,0
132,2,1.5836769929894,1,0.605013341912531,1,1.15797417764522,0,0
132,3,1.5836769929894,0,0.224472117070408,1,0.605013341912531,0,0.982071365331206
133,1,0.454323664317624,0,-0.202825018241514,0,0,0,0
133,2,0.454323664317624,0,0.0550532757107418,0,-0.202825018241514,0,0
133,3,0.454323664317624,1,0.143884614645375,0,0.0550532757107418,0,-0.621728701046028
134,1,0.127687625847218,1,0.0862549942074046,0,0,0,0
134,2,0.127687625847218,0,-0.24954208322415,1,0.0862549942074046,0,0
134,3,0.127687625847218,0,-0.0693718781546721,0,-0.24954208322415,0,0.349489603668434
135,1,-0.844617461430943,0,-0.682978647382584,0,0,0,0
135,2,-0.844617461430943,1,-0.431266409310849,0,-0.682978647382584,0,0
135,3,-0.844617461430943,1,-0.685442969721299,1,-0.431266409310849,0,-1.19993703554148
136,1,0.575389622225386,1,1.19262817038488,0,0,0,0
136,2,0.575389622225386,0,0.463786678379293,1,1.19262817038488,0,0
136,3,0.575389622225386,0,0.385637220220165,0,0.463786678379293,1,0.894926615895496
137,1,0.491342455824587,0,0.559414253154504,0,0,0,0
137,2,0.491342455824587,0,0.503075059761547,0,0.559414253154504,0,0
137,3,0.491342455824587,1,0.395479226684293,0,0.503075059761547,0,-0.521155554579385
138,1,-0.0401375132098499,1,-0.619266029284772,0,0,0,0
138,2,-0.0401375132098499,1,-0.685596299098744,1,-0.619266029284772,0,0
138,3,-0.0401375132098499,0,-0.712697216353688,1,-0.685596299098744,1,0.538778079996108
139,1,1.06619138500962,1,0.917647782344707,0,0,0,0
139,2,1.06619138500962,0,0.38282633536147,1,0.917647782344707,0,0
139,3,1.06619138500962,1,0.409821278350156,0,0.38282633536147,0,-0.501701808354409
140,1,-0.762972909412056,0,-0.481008012579291,0,0,0,0
140,2,-0.762972909412056,1,-0.301060312801918,0,-0.481008012579291,0,0
140,3,-0.762972909412056,1,-0.602399379358743,1,-0.301060312801918,0,-2.51855256487435
141,1,-0.505370286059673,1,0.0138802776423254,0,0,0,0
141,2,-0.505370286059673,0,-0.392808684736999,1,0.0138802776423254,0,0
141,3,-0.505370286059673,0,-0.236796616653704,0,-0.392808684736999,0,-0.00155143616863974
142,1,0.141406901635812,1,0.195746910229574,0,0,0,0
142,2,0.141406901635812,0,-0.183841687805117,1,0.195746910229574,0,0
142,3,0.141406901635812,1,-0.0313159620638009,0,-0.183841687805117,0,-0.468448404798391
143,1,0.481265329188187,1,-0.153774468615571,0,0,0,0
143,2,0.481265329188187,0,-0.332186739126921,1,-0.153774468615571,0,0
143,3,0.481265329188187,1,-0.0653255604334604,0,-0.332186739126921,1,0.521030207563191
144,1,-0.754149959628886,0,0.518428943887175,0,0,0,0
144,2,-0.754149959628886,0,0.28002479391394,0,0.518428943887175,0,0
144,3,-0.754149959628886,1,0.0984326423046226,0,0.28002479391394,0,0.52026112085608
145,1,1.25180172715387,0,0.785969821095326,0,0,0,0
145,2,1.25180172715387,0,0.756150772579908,0,0.785969821095326,0,0
145,3,1.25180172715387,0,0.64113516672049,0,0.756150772579908,0,0.456395227186167
146,1,0.8758675966291,1,0.0589761916540835,0,0,0,0
146,2,0.8758675966291,0,-0.145654993379976,1,0.0589761916540835,0,0
146,3,0.8758675966291,1,0.0925112171690874,0,-0.145654993379976,0,-0.0920857473929965
147,1,-0.729080178322792,1,0.528153187767464,0,0,0,0
147,2,-0.729080178322792,0,-0.130323979626518,1,0.528153187767464,0,0
147,3,-0.729080178322792,0,-0.123749413759776,0,-0.130323979626518,0,0.688268086349062
148,1,-0.126930030404165,0,-0.0162518847653152,0,0,0,0
148,2,-0.126930030404165,1,0.0702651019714508,0,-0.0162518847653152,0,0
148,3,-0.126930030404165,0,-0.309124398172285,1,0.0702651019714508,1,0.9339065558942
149,1,1.51263038622685,1,0.70132132711872,0,0,0,0
149,2,1.51263038622685,0,0.328787231525153,1,0.70132132711872,0,0
149,3,1.51263038622685,1,0.442601231410593,0,0.328787231525153,0,1.46707248743671
150,1,-0.311120913536896,0,-0.22889560195224,0,0,0,0
150,2,-0.311120913536896,0,-0.0825387952982028,0,-0.22889560195224,0,0
150,3,-0.311120913536896,1,-0.038953265309177,0,-0.0825387952982028,0,0.590698494867136
151,1,-0.112916289661274,0,-0.62659366871584,0,0,0,0
151,2,-0.112916289661274,0,-0.281490934200991,0,-0.62659366871584,0,0
151,3,-0.112916289661274,0,-0.120628294363123,0,-0.281490934200991,0,1.50677479093834
152,1,1.30556841997916,1,1.3292422330052,0,0,0,0
152,2,1.30556841997916,1,0.65985144233968,1,1.3292422330052,0,0
152,3,1.30556841997916,0,0.215697872083906,1,0.65985144233968,0,-0.145233519849939
153,1,-0.399972364053709,0,0.115744397824865,0,0,0,0
153,2,-0.399972364053709,1,0.103136172489828,0,0.115744397824865,0,0
153,3,-0.399972364053709,0,-0.329271236098114,1,0.103136172489828,0,0.129242229115247
154,1,0.308481466928872,1,-0.240748082922445,0,0,0,0
154,2,0.308481466928872,1,-0.410276853386399,1,-0.240748082922445,0,0
154,3,0.308481466928872,0,-0.512464863992477,1,-0.410276853386399,0,0.200092130756324
155,1,1.3106213459226,1,1.21029253328363,0,0,0,0
155,2,1.3106213459226,1,0.591669084652121,1,1.21029253328363,0,0
155,3,1.3106213459226,1,0.17890498498783,1,0.591669084652121,0,0.508388659270343
156,1,0.970981465136781,1,0.884029969967768,0,0,0,0
156,2,0.970981465136781,1,0.34809441700319,1,0.884029969967768,0,0
156,3,0.970981465136781,1,-0.00261066552909606,1,0.34809441700319,0,0.590425674622775
157,1,1.24849873982951,1,0.695887497903189,0,0,0,0
157,2,1.24849873982951,1,0.283374547156571,1,0.695887497903189,0,0
157,3,1.24849873982951,0,0.000645824512244902,1,0.283374547156571,0,0.992561548573539
158,1,0.999124117735689,1,1.30488322208993,0,0,0,0
158,2,0.999124117735689,1,0.596692127649871,1,1.30488322208993,0,0
158,3,0.999124117735689,1,0.138058046690425,1,0.596692127649871,0,-0.525427817301388
159,1,1.54473588517518,1,0.921942131817291,0,0,0,0
159,2,1.54473588517518,0,0.461884178082058,1,0.921942131817291,0,0
159,3,1.54473588517518,1,0.520299321869657,0,0.461884178082058,1,0.693346260125906
160,1,-0.479522095502691,0,0.0657691609908498,0,0,0,0
160,2,-0.479522095502691,1,0.0614225780942624,0,0.0657691609908498,0,0
160,3,-0.479522095502691,1,-0.363350675418532,1,0.0614225780942624,0,-0.835607119490272
161,1,1.18615643808067,0,1.14178881019581,0,0,0,0
161,2,1.18615643808067,0,0.95202254000648,0,1.14178881019581,0,0
161,3,1.18615643808067,1,0.739674298334858,0,0.95202254000648,0,-0.137798649338397
162,1,-1.44349381010849,0,-0.464512018397067,0,0,0,0
162,2,-1.44349381010849,0,-0.400375980287656,0,-0.464512018397067,0,0
162,3,-1.44349381010849,1,-0.372295922573399,0,-0.400375980287656,0,-0.695203147513628
163,1,0.0321033424763334,0,0.608598458804754,0,0,0,0
163,2,0.0321033424763334,0,0.458123640902971,0,0.608598458804754,0,0
163,3,0.0321033424763334,0,0.306462470443321,0,0.458123640902971,1,0.786738421195792
164,1,-1.43958145122023,0,-1.4035615831269,0,0,0,0
164,2,-1.43958145122023,0,-0.944398750408836,0,-1.4035615831269,0,0
164,3,-1.43958145122023,0,-0.670960715895692,0,-0.944398750408836,1,-0.281218945223748
165,1,-0.640704293223706,0,-0.257754920410266,0,0,0,0
165,2,-0.640704293223706,0,-0.152010540753748,0,-0.257754920410266,0,0
165,3,-0.640704293223706,0,-0.12330439846588,0,-0.152010540753748,0,0.194152698360401
166,1,1.2670712939659,1,1.13752425108947,0,0,0,0
166,2,1.2670712939659,1,0.542495472666434,1,1.13752425108947,0,0
166,3,1.2670712939659,0,0.145762491121764,1,0.542495472666434,1,0.581593836751351
167,1,0.110448178398558,0,0.369555930142493,0,0,0,0
167,2,0.110448178398558,1,0.332014148026415,0,0.369555930142493,0,0
167,3,0.110448178398558,0,-0.131929473609673,1,0.332014148026415,0,0.162352778020904
168,1,-0.36345136716346,1,1.10446545366087,0,0,0,0
168,2,-0.36345136716346,0,0.262437744377148,1,1.10446545366087,0,0
168,3,-0.36345136716346,0,0.143457568004547,0,0.262437744377148,0,1.12720677098877
169,1,0.238379347989223,1,0.173261801077541,0,0,0,0
169,2,0.238379347989223,1,-0.181367459696751,1,0.173261801077541,0,0
169,3,0.238379347989223,0,-0.396378994114722,1,-0.181367459696751,0,0.397306058891021
170,1,1.10527647047979,0,0.979750206107118,0,0,0,0
170,2,1.10527647047979,1,0.845099354818895,0,0.979750206107118,0,0
170,3,1.10527647047979,0,0.289543351017563,1,0.845099354818895,0,1.82046051156214
171,1,2.42580954360029,0,0.567628487423562,0,0,0,0
171,2,2.42580954360029,1,0.817354049681713,0,0.567628487423562,0,0
171,3,2.42580954360029,1,0.459158063428983,1,0.817354049681713,1,-0.0873692451759351
172,1,1.18198851750743,1,0.198450371959086,0,0,0,0
172,2,1.18198851750743,1,-0.0157806214625403,1,0.198450371959086,0,0
172,3,1.18198851750743,1,-0.173200949353356,1,-0.0157806214625403,0,-0.132446164456514
173,1,1.3964874701246,0,1.34809698592312,0,0,0,0
173,2,1.3964874701246,1,1.10533424705535,0,1.34809698592312,0,0
173,3,1.3964874701246,1,0.473442081697884,1,1.10533424705535,0,1.19069765787404
174,1,0.756457564269074,1,1.16021139346574,0,0,0,0
174,2,0.756457564269074,1,0.473955818493181,1,1.16021139346574,0,0
174,3,0.756457564269074,0,0.0365797591689199,1,0.473955818493181,0,-0.0516949084651495
175,1,0.679992474135747,1,0.901290758786547,0,0,0,0
175,2,0.679992474135747,0,0.311547435957917,1,0.901290758786547,0,0
175,3,0.679992474135747,1,0.316550036155859,0,0.311547435957917,0,-0.727896202645359
176,1,-0.989145804099339,0,-0.346512575523547,0,0,0,0
176,2,-0.989145804099339,1,-0.259240622459551,0,-0.346512575523547,0,0
176,3,-0.989145804099339,0,-0.611062754926661,1,-0.259240622459551,0,0.0484460491453797
177,1,-0.16538337051965,0,0.0360773663892962,0,0,0,0
177,2,-0.16538337051965,1,0.0944635332226478,0,0.0360773663892962,0,0
177,3,-0.16538337051965,1,-0.301198728600295,1,0.0944635332226478,0,-1.10300339095682
178,1,1.34485048677588,1,0.987364433848327,0,0,0,0
178,2,1.34485048677588,1,0.46784744951617,1,0.987364433848327,0,0
178,3,1.34485048677588,1,0.115595165382516,1,0.46784744951617,0,-0.0658539091327641
179,1,0.227943501671484,0,1.07402601341938,0,0,0,0
179,2,0.227943501671484,1,0.759406048050679,0,1.07402601341938,0,0
179,3,0.227943501671484,0,0.119585416661882,1,0.759406048050679,0,0.237646011451383
180,1,-0.208028088090143,1,0.175256691804254,0,0,0,0
180,2,-0.208028088090143,0,-0.251635612847955,1,0.175256691804254,0,0
180,3,-0.208028088090143,1,-0.117523519398995,0,-0.251635612847955,0,0.555368898160931
181,1,-1.38082784145977,1,0.659261876901894,0,0,0,0
181,2,-1.38082784145977,0,-0.158560566030464,1,0.659261876901894,0,0
181,3,-1.38082784145977,1,-0.230524209121122,0,-0.158560566030464,0,-1.46220876744987
182,1,0.100090491557996,0,0.33230112040442,0,0,0,0
182,2,0.100090491557996,1,0.308749128483843,0,0.33230112040442,0,0
182,3,0.100090491557996,0,-0.146175310515767,1,0.308749128483843,0,0.835584489402816
183,1,-0.634678396405464,0,0.199908176633933,0,0,0,0
183,2,-0.634678396405464,0,0.114398199022807,0,0.199908176633933,0,0
183,3,-0.634678396405464,0,0.0240640339657789,0,0.114398199022807,0,-0.462328902761473
184,1,-0.216396613549941,1,-0.227636784460582,0,0,0,0
184,2,-0.216396613549941,1,-0.486652793155128,1,-0.227636784460582,0,0
184,3,-0.216396613549941,1,-0.627954562132312,1,-0.486652793155128,0,-1.42876441334075
185,1,0.0400194662358913,1,0.657206377477417,0,0,0,0
185,2,0.0400194662358913,1,0.0675828135346447,1,0.657206377477417,0,0
185,3,0.0400194662358913,0,-0.287226727282921,1,0.0675828135346447,0,-0.820870751987071
186,1,0.534950955366163,0,0.323851546803136,0,0,0,0
186,2,0.534950955366163,1,0.373426050004405,0,0.323851546803136,0,0
186,3,0.534950955366163,0,-0.0497225387463142,1,0.373426050004405,0,-0.369765914257888
187,1,-1.07896066599539,0,-0.385149516400908,0,0,0,0
187,2,-1.07896066599539,0,-0.296020426071789,0,-0.385149516400908,0,0
187,3,-1.07896066599539,1,-0.263865727578839,0,-0.296020426071789,0,-1.20821027584279
188,1,-0.716689321005111,1,0.418167062091812,0,0,0,0
188,2,-0.716689321005111,0,-0.192133395347567,1,0.418167062091812,0,0
188,3,-0.716689321005111,0,-0.156009872381877,0,-0.192133395347567,0,0.06541948000269
189,1,0.142093330775145,0,-0.119791296218368,0,0,0,0
189,2,0.142093330775145,0,0.0532559811173699,0,-0.119791296218368,0,0
189,3,0.142093330775145,1,0.0991838559230737,0,0.0532559811173699,0,0.437821514636948
190,1,0.515199813700782,1,-0.0713563368575419,0,0,0,0
190,2,0.515199813700782,1,-0.278954705185249,1,-0.0713563368575419,0,0
190,3,0.515199813700782,0,-0.411297113933777,1,-0.278954705185249,0,0.0476413242463223
191,1,1.09761183239904,1,-0.440882143480449,0,0,0,0
191,2,1.09761183239904,0,-0.400093750034815,1,-0.440882143480449,0,0
191,3,1.09761183239904,0,-0.0163859059832831,0,-0.400093750034815,0,0.54891675994962
192,1,-0.178680898746623,0,-0.0319950364775545,0,0,0,0
192,2,-0.178680898746623,1,0.0528539350435587,0,-0.0319950364775545,0,0
192,3,-0.178680898746623,1,-0.32594566155057,1,0.0528539350435587,1,-1.15250680604413
193,1,-0.735506184607975,0,-0.910515180161461,0,0,0,0
193,2,-0.735506184607975,0,-0.545779794030923,0,-0.910515180161461,0,0
193,3,-0.735506184607975,0,-0.353149752562124,0,-0.545779794030923,0,-0.731653010909124
194,1,0.946067724187118,1,1.12555207369467,0,0,0,0
194,2,0.946067724187118,1,0.484191038612849,1,1.12555207369467,0,0
194,3,0.946067724187118,0,0.0687545526232633,1,0.484191038612849,0,0.718156491656692
195,1,-0.591310396176658,0,-0.343841845554235,0,0,0,0
195,2,-0.591310396176658,1,-0.194037933809722,0,-0.343841845554235,0,0
195,3,-0.591310396176658,0,-0.519504319060079,1,-0.194037933809722,1,0.804635615229876
196,1,-0.07965453780222,0,-0.246160351619896,0,0,0,0
196,2,-0.07965453780222,0,-0.0555177299878951,0,-0.246160351619896,0,0
196,3,-0.07965453780222,0,0.00831361321434687,0,-0.0555177299878951,0,0.607277804017968
197,1,0.11100057741372,0,-0.65053293394846,0,0,0,0
197,2,0.11100057741372,0,-0.259549009303912,0,-0.65053293394846,0,0
197,3,0.11100057741372,1,-0.0772118742792307,0,-0.259549009303912,0,0.1414675869615
198,1,0.760631642412212,1,0.629736010327601,0,0,0,0
198,2,0.760631642412212,0,0.166947948775962,1,0.629736010327601,0,0
198,3,0.760631642412212,1,0.248309801764489,0,0.166947948775962,0,-0.0628863895988011
199,1,-0.550933746355591,0,0.0613587821483313,0,0,0,0
199,2,-0.550933746355591,1,0.0474386942291376,0,0.0613587821483313,0,0
199,3,-0.550933746355591,0,-0.381039442663757,1,0.0474386942291376,0,-0.111590641952004
200,1,0.13211903131405,0,-0.0244355382941747,0,0,0,0
200,2,0.13211903131405,0,0.106966432799627,0,-0.0244355382941747,0,0
200,3,0.13211903131405,1,0.127328202423762,0,0.106966432799627,0,0.299601759433539
201,1,0.00418044672802689,0,0.387816428232544,0,0,0,0
201,2,0.00418044672802689,1,0.32560239985136,0,0.387816428232544,0,0
201,3,0.00418044672802689,0,-0.150333417539828,1,0.32560239985136,1,0.715912258711463
202,1,0.522879933635732,1,0.712190117258364,0,0,0,0
202,2,0.522879933635732,0,0.176731057391568,1,0.712190117258364,0,0
202,3,0.522879933635732,1,0.220405272274365,0,0.176731057391568,0,-0.619576589031643
203,1,-0.367781042477608,1,0.0199509636624722,0,0,0,0
203,2,-0.367781042477608,0,-0.367273407872183,1,0.0199509636624722,0,0
203,3,-0.367781042477608,0,-0.203489720276566,0,-0.367273407872183,1,1.38741608110008
204,1,-0.770771340609831,0,0.466368144428925,0,0,0,0
204,2,-0.770771340609831,1,0.247170109271203,0,0.466368144428925,0,0
204,3,-0.770771340609831,0,-0.301964427586214,1,0.247170109271203,1,-0.792974306029846
205,1,0.444378881034947,1,0.252239452801075,0,0,0,0
205,2,0.444378881034947,0,-0.102600496409785,1,0.252239452801075,0,0
205,3,0.444378881034947,1,0.0557827703195108,0,-0.102600496409785,0,0.371608120385287
206,1,-0.00584324905986466,0,0.393103393952395,0,0,0,0
206,2,-0.00584324905986466,0,0.327065048642811,0,0.393103393952395,0,0
206,3,-0.00584324905986466,0,0.229067721885165,0,0.327065048642811,0,0.831380943874086
207,1,-0.184873504010886,0,0.133669743220388,0,0,0,0
207,2,-0.184873504010886,0,0.147948690426083,0,0.133669743220388,0,0
207,3,-0.184873504010886,0,0.105489489172822,0,0.147948690426083,0,0.398834792750091
208,1,0.21900031310205,1,0.686959411683337,0,0,0,0
208,2,0.21900031310205,0,0.113476508872664,1,0.686959411683337,0,0
208,3,0.21900031310205,1,0.143072123714252,0,0.113476508872664,0,-0.349320452099305
209,1,-1.45301963405091,0,-0.907741829899866,0,0,0,0
209,2,-1.45301963405091,0,-0.658973402790068,0,-0.907741829899866,0,0
209,3,-1.45301963405091,0,-0.515858120301665,0,-0.658973402790068,0,-0.822216885234386
210,1,-0.310602650605772,1,0.709572988978221,0,0,0,0
210,2,-0.310602650605772,1,0.0418559095104447,1,0.709572988978221,0,0
210,3,-0.310602650605772,0,-0.350463620854063,1,0.0418559095104447,0,0.248806370366986
211,1,0.0380029369245732,0,0.248477482414847,0,0,0,0
211,2,0.0380029369245732,1,0.250197409708543,0,0.248477482414847,0,0
211,3,0.0380029369245732,0,-0.187071013490861,1,0.250197409708543,0,0.464425004398229
212,1,-0.709707496136096,0,0.159759162849789,0,0,0,0
212,2,-0.709707496136096,0,0.0791071150711022,0,0.159759162849789,0,0
212,3,-0.709707496136096,0,-0.0058501361699473,0,0.0791071150711022,0,0.423194751250407
213,1,-0.636440937654042,0,-0.348466620698276,0,0,0,0
213,2,-0.636440937654042,0,-0.203941190029647,0,-0.348466620698276,0,0
213,3,-0.636440937654042,1,-0.151269385787872,0,-0.203941190029647,0,-0.838866908321107
214,1,0.0872129619646841,1,0.00533335404525609,0,0,0,0
214,2,0.0872129619646841,0,-0.302952580739402,1,0.00533335404525609,0,0
214,3,0.0872129619646841,0,-0.104414104731615,0,-0.302952580739402,0,1.32666982144684
215,1,2.25000266429417,1,1.56865535693308,0,0,0,0
215,2,2.25000266429417,1,0.949820533308251,1,1.56865535693308,0,0
215,3,2.25000266429417,0,0.507401666320722,1,0.949820533308251,1,0.686939452606342
216,1,1.02583482001185,0,0.356292180927522,0,0,0,0
216,2,1.02583482001185,0,0.47078303613986,0,0.356292180927522,0,0
216,3,1.02583482001185,1,0.452547544678582,0,0.47078303613986,0,0.34527840785236
217,1,-2.71439848015173,0,-0.628806435900853,0,0,0,0
217,2,-2.71439848015173,0,-0.699011489646771,0,-0.628806435900853,0,0
217,3,-2.71439848015173,0,-0.714472106526966,0,-0.699011489646771,0,-0.869534317213409
218,1,-1.73857021097973,1,-0.60683994560139,0,0,0,0
218,2,-1.73857021097973,1,-0.950138402205563,1,-0.60683994560139,0,0
218,3,-1.73857021097973,0,-1.09597595075022,1,-0.950138402205563,0,-0.985306987782279
219,1,-0.425133216257237,0,-0.660328381104068,0,0,0,0
219,2,-0.425133216257237,1,-0.351011775641517,0,-0.660328381104068,0,0
219,3,-0.425133216257237,1,-0.582575126878848,1,-0.351011775641517,0,-1.32382788202795
220,1,-0.558411019271577,1,0.414963740247287,0,0,0,0
220,2,-0.558411019271577,0,-0.168666793740026,1,0.414963740247287,0,0
220,3,-0.558411019271577,0,-0.120944279255035,0,-0.168666793740026,1,-0.25926884271654
221,1,-1.4434191918808,1,-0.679776029472042,0,0,0,0
221,2,-1.4434191918808,0,-0.945217167794713,1,-0.679776029472042,0,0
221,3,-1.4434191918808,1,-0.671948129150404,0,-0.945217167794713,0,-1.35444362123575
222,1,-0.791847509018604,0,-0.587377381054205,0,0,0,0
222,2,-0.791847509018604,0,-0.367374482454415,0,-0.587377381054205,0,0
222,3,-0.791847509018604,0,-0.262914616612533,0,-0.367374482454415,0,0.115936646563554
223,1,-1.00341817783243,1,-0.946490658580845,0,0,0,0
223,2,-1.00341817783243,1,-1.02951149043008,1,-0.946490658580845,0,0
223,3,-1.00341817783243,0,-1.03670986463308,1,-1.02951149043008,0,-0.71403147959197
224,1,1.00465637408218,1,1.31962378287786,0,0,0,0
224,2,1.00465637408218,1,0.606126813922308,1,1.31962378287786,0,0
224,3,1.00465637408218,1,0.144021640028775,1,0.606126813922308,0,0.433078447030167
225,1,0.81564045506032,0,0.524724756610177,0,0,0,0
225,2,0.81564045506032,1,0.534842831643554,0,0.524724756610177,0,0
225,3,0.81564045506032,1,0.0783532211123994,1,0.534842831643554,0,0.507788538828188
226,1,0.333613770581479,0,0.33846324874937,0,0,0,0
226,2,0.333613770581479,1,0.349686887567672,0,0.33846324874937,0,0
226,3,0.333613770581479,1,-0.0909662839563736,1,0.349686887567672,0,-0.682066303551137
227,1,1.46097084013826,0,1.38585090178361,0,0,0,0
227,2,1.46097084013826,0,1.13754885745661,0,1.38585090178361,0,0
227,3,1.46097084013826,1,0.880187789220493,0,1.13754885745661,1,-0.367274239388863
228,1,-1.77866580449483,0,-0.369518657219245,0,0,0,0
228,2,-1.77866580449483,0,-0.398907349906335,0,-0.369518657219245,0,0
228,3,-1.77866580449483,0,-0.418412255077761,0,-0.398907349906335,0,0.254496417928383
229,1,0.0834819936786782,1,-1.01906791452628,0,0,0,0
229,2,0.0834819936786782,0,-0.897702271436654,1,-1.01906791452628,0,0
229,3,0.0834819936786782,1,-0.432048770175145,0,-0.897702271436654,0,-0.434476544496726
230,1,-3.3450876713245,0,-1.43136974399907,0,0,0,0
230,2,-3.3450876713245,0,-1.26540847893138,0,-1.43136974399907,0,0
230,3,-3.3450876713245,0,-1.11428693739769,0,-1.26540847893138,0,-1.08513398673404
231,1,0.488415526907455,1,0.389375730272659,0,0,0,0
231,2,0.488415526907455,0,-0.0160155921366649,1,0.389375730272659,0,0
231,3,0.488415526907455,1,0.109569598091878,0,-0.0160155921366649,0,-0.618578509919853
232,1,1.27117526039004,0,0.676840049327832,0,0,0,0
232,2,1.27117526039004,1,0.69595527027255,0,0.676840049327832,0,0
232,3,1.27117526039004,0,0.230739935104509,1,0.69595527027255,0,0.350334746061033
233,1,-0.230519447754495,0,0.899418498985112,0,0,0,0
233,2,-0.230519447754495,0,0.584779617770646,0,0.899418498985112,0,0
233,3,-0.230519447754495,0,0.339356067088226,0,0.584779617770646,0,0.761655499043574
234,1,0.420929374393825,1,0.690570639852857,0,0,0,0
234,2,0.420929374393825,1,0.147879671017669,1,0.690570639852857,0,0
234,3,0.420929374393825,0,-0.189736068525146,1,0.147879671017669,0,0.674931555976733
235,1,-0.524752494399232,1,0.496777548419109,0,0,0,0
235,2,-0.524752494399232,0,-0.115829421020794,1,0.496777548419109,0,0
235,3,-0.524752494399232,0,-0.0871715307773291,0,-0.115829421020794,1,1.52782049780579
236,1,1.29590499431639,0,0.931212791683691,0,0,0,0
236,2,1.29590499431639,1,0.847448218267162,0,0.931212791683691,0,0
236,3,1.29590499431639,0,0.317523219251234,1,0.847448218267162,1,0.323082630200904
237,1,-0.000351314830380765,0,-0.837838468602725,0,0,0,0
237,2,-0.000351314830380765,0,-0.386002522162442,0,-0.837838468602725,0,0
237,3,-0.000351314830380765,0,-0.162350571265596,0,-0.386002522162442,1,0.233361018470151
238,1,-1.39025505106718,1,-0.173816909550979,0,0,0,0
238,2,-1.39025505106718,0,-0.643254615710317,1,-0.173816909550979,0,0
238,3,-1.39025505106718,1,-0.49842574579008,0,-0.643254615710317,0,0.294694299034437
239,1,-0.400174802136352,1,0.344722861435394,0,0,0,0
239,2,-0.400174802136352,0,-0.184088708709288,1,0.344722861435394,0,0
239,3,-0.400174802136352,0,-0.107273262089197,0,-0.184088708709288,0,0.134831698452956
240,1,-1.37015169818785,0,-0.535080255897721,0,0,0,0
240,2,-1.37015169818785,0,-0.429570820130733,0,-0.535080255897721,0,0
240,3,-1.37015169818785,0,-0.378085188818202,0,-0.429570820130733,0,-0.252253854251238
241,1,2.32153849718862,1,1.47459585747462,0,0,0,0
241,2,2.32153849718862,1,0.906711756885456,1,1.47459585747462,0,0
241,3,2.32153849718862,1,0.493706855893407,1,0.906711756885456,1,0.276259725112547
242,1,1.53294052387059,1,0.850029533027666,0,0,0,0
242,2,1.53294052387059,0,0.41828761297534,1,0.850029533027666,0,0
242,3,1.53294052387059,0,0.494669860478319,0,0.41828761297534,0,1.6169847989073
243,1,0.648993761227292,0,0.394096474357668,0,0,0,0
243,2,0.648993761227292,0,0.432414956923814,0,0.394096474357668,0,0
243,3,0.648993761227292,1,0.378687352879919,0,0.432414956923814,0,0.0144532060578115
244,1,0.173638347257687,1,-0.316173521213038,0,0,0,0
244,2,0.173638347257687,0,-0.475598506742332,1,-0.316173521213038,0,0
244,3,0.173638347257687,1,-0.187269810092207,0,-0.475598506742332,0,-0.878698045311671
245,1,1.05558614680031,1,0.790457254129162,0,0,0,0
245,2,1.05558614680031,1,0.307358990882963,1,0.790457254129162,0,0
245,3,1.05558614680031,0,-0.0131704944623276,1,0.307358990882963,0,0.156551589694433
246,1,-1.10748188856393,0,-0.518153701734821,0,0,0,0
246,2,-1.10748188856393,0,-0.377726249176425,0,-0.518153701734821,0,0
246,3,-1.10748188856393,0,-0.312796901445984,0,-0.377726249176425,0,-0.238246699786607
247,1,-0.246354614693632,1,0.138417153399725,0,0,0,0
