id,period,V,L,treatment,outcome,lag_treatment
559,0,0,-1.332401414314844,0,0,
559,1,0,-.100216802342051,0,0,0
559,2,0,-.3361705059633546,0,0,0
559,3,0,.2655951727667227,0,0,0
559,4,0,-.1912813397694245,0,0,0
559,5,0,.0620073338981847,0,0,0
559,6,0,-.3706956600794681,0,0,0
559,7,0,-.7054492338332299,0,0,0
560,0,0,-.572660174826764,1,0,
560,1,0,.6384205295646691,1,0,1
560,2,0,1.198623979402667,0,0,1
560,3,0,.717820181413068,0,0,0
560,4,0,1.008160555722397,1,0,0
560,5,0,1.4500171230219,1,0,1
560,6,0,2.197569532536297,1,0,1
560,7,0,1.907326623828341,1,0,1
561,0,1,.5422349430165734,1,0,
561,1,1,.3836358085028309,1,0,1
561,2,1,.361644697886518,0,0,1
561,3,1,1.320501195479766,1,0,0
561,4,1,1.142076957108139,1,0,1
561,5,1,1.942270324230966,0,0,1
561,6,1,.0249237957059852,0,0,0
561,7,1,-.0390358070258257,0,0,0
562,0,0,.4306894926950965,0,0,
562,1,0,1.264367274061731,0,0,0
562,2,0,.9805273995840736,0,0,0
562,3,0,-.18736238938121,0,0,0
562,4,0,-.6102907267495008,1,0,0
562,5,0,.2542611813691604,1,0,1
562,6,0,.3914628352320801,1,0,1
562,7,0,1.023517413389682,0,0,1
563,0,0,-.4826764573553143,0,0,
563,1,0,-.3239364866892581,0,0,0
563,2,0,.5523579973486656,1,0,0
563,3,0,.4165892837405211,0,0,1
563,4,0,.0289168025819705,1,0,0
563,5,0,1.179200244942427,0,0,1
563,6,0,.9171140175840944,1,0,0
563,7,0,1.270216624968064,1,0,1
564,0,0,-.7896001058373,0,0,
564,1,0,-1.098335628384769,0,0,0
564,2,0,-1.365776111030638,0,0,0
564,3,0,-.9321820663003688,0,0,0
564,4,0,-.5540391128042967,0,0,0
564,5,0,-.2310584545399451,0,0,0
564,6,0,.4531714742460186,0,0,0
564,7,0,.7088609136741882,0,0,0
565,0,1,-1.036527487040921,0,0,
565,1,1,-1.320460340489912,1,0,0
565,2,1,-.4377667890383804,0,0,1
565,3,1,-.2976174748957052,0,0,0
565,4,1,-.225958508545942,1,0,0
565,5,1,.0354714806326033,0,0,1
565,6,1,-.2002130729420196,0,0,0
565,7,1,.4089902531919256,0,0,0
566,0,1,-.572133719657586,0,0,
566,1,1,-.2176073603474445,0,0,0
566,2,1,-.4641464089504762,1,0,0
566,3,1,.605810577435535,0,0,1
566,4,1,.1488385357679924,0,0,0
566,5,1,-.5405545912132043,0,0,0
566,6,1,-.1184256245752978,0,0,0
566,7,1,.38632188022525,1,0,0
567,0,0,-.3658440361035977,0,0,
567,1,0,.1276322059428586,1,0,0
567,2,0,.8216078323169638,1,0,1
567,3,0,1.190087614872795,0,0,1
567,4,0,1.063572933272667,1,0,0
567,5,0,1.429864060641731,0,0,1
567,6,0,.9193783227498254,0,0,0
567,7,0,.2727903814065614,0,0,0
568,0,0,-.4311677798694723,0,0,
568,1,0,-.5734049247861471,0,0,0
568,2,0,-.1947559104781345,0,0,0
568,3,0,.4787246570335973,1,0,0
568,4,0,1.994999761418656,0,0,1
568,5,0,.5247024709703303,0,0,0
568,6,0,.6593501389963696,0,0,0
568,7,0,.1960949909957032,0,0,0
569,0,0,.1390641731896441,1,0,
569,1,0,.2095707077211126,1,1,1
569,2,0,1.199368817278881,0,0,1
569,3,0,.7097482690524449,0,0,0
569,4,0,.3373139092726926,1,0,0
569,5,0,1.596006691610304,1,0,1
569,6,0,2.069976754388867,1,0,1
569,7,0,1.748090252967716,1,0,1
570,0,0,-2.438476375641777,0,0,
570,1,0,-.8163487151019109,0,0,0
570,2,0,-1.630990625309518,0,0,0
570,3,0,-1.354547724482907,0,0,0
570,4,0,-.4793039074373397,1,0,0
570,5,0,.6232009830373636,0,0,1
570,6,0,-.0196039587603765,0,0,0
570,7,0,-.1262517687949574,1,0,0
571,0,1,-.5832080024172352,1,0,
571,1,1,.5431852771108068,0,0,1
571,2,1,1.081500164184353,0,0,0
571,3,1,1.096415034807458,1,0,0
571,4,1,1.039230450449519,0,0,1
571,5,1,1.341743398181522,1,0,0
571,6,1,1.377010075292839,1,0,1
571,7,1,1.325582397805038,1,0,1
572,0,1,.5529960473332662,1,0,
572,1,1,1.355575691954064,1,0,1
572,2,1,1.840199839354108,0,0,1
572,3,1,.8992988106901453,0,0,0
572,4,1,.4219430447360923,0,0,0
572,5,1,-.0654729723083473,1,0,0
572,6,1,.6425456226676337,0,0,1
572,7,1,-.0915037653378374,0,0,0
573,0,0,.243456139319754,0,0,
573,1,0,.5146715296222522,0,0,0
573,2,0,.5970528864159155,0,0,0
573,3,0,.462619656092182,0,0,0
573,4,0,.3558662343917421,0,0,0
573,5,0,.4176342762364318,0,0,0
573,6,0,.6159665914373774,0,0,0
573,7,0,.4251969494881458,0,0,0
574,0,1,-.5984911343773479,0,0,
574,1,1,-1.08191215660004,0,0,0
574,2,1,-1.539161698164606,0,0,0
574,3,1,-.2507402639441575,0,0,0
574,4,1,-.6020625630527509,0,0,0
574,5,1,.0084602816477611,0,0,0
574,6,1,1.13396346779283,1,0,0
574,7,1,1.227252663297744,0,0,1
575,0,1,1.046261155099951,0,0,
575,1,1,.2257862052516945,0,0,0
575,2,1,.891047523731733,0,0,0
575,3,1,.3939348699773024,0,0,0
575,4,1,-.0140583218401874,1,0,0
575,5,1,1.178241434447513,0,0,1
575,6,1,.8387007693376887,0,1,0
575,7,1,.6541930738703043,0,0,0
576,0,0,1.569978435849716,0,0,
576,1,0,1.536837834920276,0,0,0
576,2,0,.424678283835639,1,0,0
576,3,0,.9161972154944891,1,0,1
576,4,0,1.63463641981614,1,0,1
576,5,0,2.667248575158332,0,0,1
576,6,0,1.096479154101021,1,0,0
576,7,0,1.769186314954776,1,0,1
577,0,0,2.07887888414319,1,0,
577,1,0,1.453888934537466,1,0,1
577,2,0,1.536990999658212,0,0,1
577,3,0,.1338878215277626,0,0,0
577,4,0,-.4748994253071481,0,0,0
577,5,0,.0798864241835293,0,0,0
577,6,0,.6496054866775152,0,0,0
577,7,0,.1358910743235038,0,0,0
578,0,1,-.1680275053438849,1,0,
578,1,1,-.4125802358634632,1,0,1
578,2,1,.4270246376454677,0,0,1
578,3,1,-.2967137896604433,0,0,0
578,4,1,.0212774898627698,0,0,0
578,5,1,-.9090827413373197,0,0,0
578,6,1,-.57525861698478,1,0,0
578,7,1,.4579859467930616,1,0,1
579,0,0,-.7909115601723564,0,0,
579,1,0,-.8142576216376367,0,0,0
579,2,0,.3248722647753447,0,0,0
579,3,0,.8841671140984508,0,0,0
579,4,0,.5770681278689689,0,0,0
579,5,0,1.262667673824751,0,0,0
579,6,0,1.317162079683956,1,0,0
579,7,0,1.822170749934826,1,0,1
580,0,1,-.3720023322618503,0,0,
580,1,1,.390156729306387,1,0,0
580,2,1,1.699091652540163,1,0,1
580,3,1,1.764651924568074,1,0,1
580,4,1,1.559110913462998,1,1,1
580,5,1,2.012501703036148,0,0,1
580,6,1,1.356820517235804,1,0,0
580,7,1,.8762393040991139,0,0,1
581,0,0,-.5895159577066831,0,0,
581,1,0,-.3428920185739739,0,0,0
581,2,0,-.2074080146940162,0,0,0
581,3,0,.1041119997723103,0,0,0
581,4,0,.2618400899041916,1,0,0
581,5,0,.8822676719557625,1,0,1
581,6,0,.4891014371502929,1,0,1
581,7,0,1.338421535247805,1,0,1
582,0,0,-.8575932010972149,0,0,
582,1,0,-1.086837834893151,0,0,0
582,2,0,.1914431774487267,0,0,0
582,3,0,.0529279373321546,1,0,0
582,4,0,.6454108467897473,1,0,1
582,5,0,.0815109638531586,0,0,1
582,6,0,.5684135917499623,0,0,0
582,7,0,.9235719058934169,1,0,0
583,0,1,-1.027546493336017,0,0,
583,1,1,-.8078424243782056,0,0,0
583,2,1,-.3916261369374502,1,0,0
583,3,1,.9363749762257119,0,0,1
583,4,1,.6129777597805185,0,0,0
583,5,1,.0756087889765618,0,0,0
583,6,1,-.3287059192560242,0,0,0
583,7,1,-.5509950256484971,0,0,0
584,0,1,-.0907707931404523,0,0,
584,1,1,-.0389237187838074,0,0,0
584,2,1,-.4583777701429648,0,0,0
584,3,1,.2109796587722673,0,0,0
584,4,1,.1821092667583547,1,0,0
584,5,1,1.048209482514485,1,0,1
584,6,1,1.342992366304066,0,0,1
584,7,1,.6261429046100475,1,0,0
585,0,0,-1.33483659487455,0,0,
585,1,0,.2090851015350186,1,0,0
585,2,0,.5932105458464372,1,0,1
585,3,0,2.302326825484842,1,0,1
585,4,0,2.560033081238207,0,0,1
585,5,0,2.078569017165512,0,0,0
585,6,0,.5766804765022224,1,0,0
585,7,0,.7523192570597179,1,0,1
586,0,1,2.537922993351007,1,0,
586,1,1,1.531779634683766,0,1,1
586,2,1,.969601060067371,0,0,0
586,3,1,-.2156210933585403,1,0,0
586,4,1,.2594692730391045,0,0,1
586,5,1,-.8397576565431497,0,0,0
586,6,1,-.9470770812546248,1,0,0
586,7,1,1.036666812506393,0,0,1
587,0,0,1.002353430883062,0,0,
587,1,0,.0659712907250297,0,0,0
587,2,0,.5227513396077978,0,0,0
587,3,0,-.4269996390532266,0,0,0
587,4,0,.4716978423159082,0,0,0
587,5,0,1.316911019330403,0,0,0
587,6,0,.549133074766753,0,0,0
587,7,0,-.0537223067425738,0,0,0
588,0,0,.0873159611813244,0,0,
588,1,0,.0574115136144124,0,0,0
588,2,0,-.0208170828375992,0,0,0
588,3,0,-.1316329144415128,0,0,0
588,4,0,-.190460766889595,0,0,0
588,5,0,-.5311070595919586,0,0,0
588,6,0,.4629480820386496,0,0,0
588,7,0,.0255125866350534,0,0,0
589,0,1,-.5378560085922219,0,0,
589,1,1,.0030191568952778,0,0,0
589,2,1,-.2068315509250095,1,0,0
589,3,1,.7810949526357458,0,0,1
589,4,1,.0766874477226731,0,0,0
589,5,1,-.28273139308689,0,0,0
589,6,1,.5674952621009425,1,0,0
589,7,1,.1394022903641309,0,0,1
590,0,1,.83802071502899,0,0,
590,1,1,.5745710660997756,0,0,0
590,2,1,1.073966697127312,0,0,0
590,3,1,.1104880057989095,0,0,0
590,4,1,.3162460086620227,0,0,0
590,5,1,.2359394748302557,1,0,0
590,6,1,.7320181335724721,0,0,1
590,7,1,-.6728923899798926,0,0,0
591,0,1,1.861110476180962,0,0,
591,1,1,.8080529969394683,1,0,0
591,2,1,1.2954887468108,0,0,1
591,3,1,-.038614921801274,0,0,0
591,4,1,-.3778641712477898,0,0,0
591,5,1,-.5889814680405766,0,0,0
591,6,1,.3818834131260192,0,0,0
591,7,1,.665423350973269,1,0,0
592,0,0,-1.041533144745656,1,0,
592,1,0,.0632288501538301,1,0,1
592,2,0,.8076896747918891,0,0,1
592,3,0,.1311622207126454,0,0,0
592,4,0,-.1412183201436665,1,0,0
592,5,0,1.671258145526636,0,0,1
592,6,0,.666716151191581,1,0,0
592,7,0,1.531024079144308,1,0,1
593,0,1,-1.119592482157481,1,0,
593,1,1,-.0739383109993234,1,0,1
593,2,1,.3172669965819373,0,0,1
593,3,1,-.0760756281569984,1,0,0
593,4,1,.3330716170628126,0,0,1
593,5,1,.0330525218862069,0,1,0
593,6,1,-.0944741987219768,1,0,0
593,7,1,1.139403944958201,1,0,1
594,0,1,1.088827739663686,0,0,
594,1,1,.5842549320457023,0,0,0
594,2,1,.5854244757121438,0,0,0
594,3,1,-.6737442736391989,0,0,0
594,4,1,-.5208392061863839,1,0,0
594,5,1,.7814098653927729,0,0,1
594,6,1,.5960667900616232,0,1,0
594,7,1,.057736893839669,0,0,0
595,0,1,-.3608768303753538,0,0,
595,1,1,.3693900788682886,0,0,0
595,2,1,-.8028330321332966,0,0,0
595,3,1,-1.223507242478316,0,0,0
595,4,1,-1.091807796338181,0,0,0
595,5,1,-.8362258209567659,0,0,0
595,6,1,-.9271614543340818,0,0,0
595,7,1,-.4133009871469989,0,0,0
596,0,1,-.372703285164693,0,0,
596,1,1,-.9349186787110776,0,0,0
596,2,1,.0159582946605545,0,0,0
596,3,1,.2115588427322739,1,0,0
596,4,1,.8769573379879103,0,0,1
596,5,1,.3456235825931199,0,0,0
596,6,1,.5714843283182852,0,0,0
596,7,1,.9541713125163116,0,0,0
597,0,0,-.8118425035801015,0,0,
597,1,0,-.1130617019338501,1,0,0
597,2,0,.913107234500571,1,0,1
597,3,0,1.289198290195058,0,0,1
597,4,0,.6229116017864059,0,0,0
597,5,0,.7484465561357454,0,0,0
597,6,0,.6662440638623313,0,0,0
597,7,0,.577402125727609,0,0,0
598,0,0,-.5569091865183475,1,0,
598,1,0,.0009221091701154,1,0,1
598,2,0,1.558925854683042,1,0,1
598,3,0,1.812856144454762,0,0,1
598,4,0,.6650050678580353,0,0,0
598,5,0,.9392671254513801,1,0,0
598,6,0,1.654397380201945,1,1,1
598,7,0,.6663881915522212,1,0,1
599,0,1,-.8260371440148548,0,0,
599,1,1,-.3721420027324531,0,0,0
599,2,1,.5470988676414834,0,0,0
599,3,1,-.1548357291039069,0,0,0
599,4,1,.0737013952136708,1,0,0
599,5,1,1.448835843168161,1,0,1
599,6,1,2.278270535247807,0,0,1
599,7,1,1.706408101987611,0,0,0
600,0,0,.6117803012554575,0,0,
600,1,0,.1877559262625387,0,0,0
600,2,0,.0516146461355776,1,0,0
600,3,0,.1475385452998702,0,0,1
600,4,0,-.7843950852806572,1,0,0
600,5,0,1.319403682737812,1,0,1
600,6,0,1.369704266074884,0,0,1
600,7,0,1.009907297204486,0,0,0
601,0,0,-1.692199675839688,0,0,
601,1,0,-.9718362129058489,0,0,0
601,2,0,-.2900165140750751,0,0,0
601,3,0,-.5730322265140404,0,0,0
601,4,0,-.6982661394933184,0,0,0
601,5,0,-.2376464776191609,0,0,0
601,6,0,.5397524411928109,0,0,0
601,7,0,.1170868228376128,0,0,0
602,0,1,.6361049371950451,0,0,
602,1,1,.8351951705174911,1,0,0
602,2,1,1.688632740978625,1,0,1
602,3,1,2.010075239023255,1,0,1
602,4,1,2.141061290434379,0,0,1
602,5,1,1.19592246127018,1,0,0
602,6,1,2.183586743936698,0,0,1
602,7,1,.9596122311881886,0,0,0
603,0,1,.5935092771123242,1,0,
603,1,1,.9350711236296609,1,0,1
603,2,1,1.946062104709047,0,0,1
603,3,1,1.305356462093607,1,0,0
603,4,1,1.659514419947236,0,0,1
603,5,1,.5565596394824348,1,0,0
603,6,1,1.937066187470008,1,0,1
603,7,1,2.327508032782771,0,0,1
604,0,1,-.4888538405309061,0,0,
604,1,1,.2708657005753596,0,0,0
604,2,1,.4274740958635927,1,0,0
604,3,1,.6522407157244634,0,0,1
604,4,1,.4713812058294308,0,0,0
604,5,1,.1991059651904064,0,0,0
604,6,1,-.0693420067337449,0,0,0
604,7,1,-.2174017082604286,0,0,0
605,0,1,-.2789541881506349,1,0,
605,1,1,1.951987963310856,1,0,1
605,2,1,1.600711849250383,1,0,1
605,3,1,.7445631807839355,1,0,1
605,4,1,2.467492566146084,1,0,1
605,5,1,2.166023604871459,1,1,1
605,6,1,2.309805404805829,0,0,1
605,7,1,1.142931351313406,0,0,0
606,0,1,.2620576050345237,0,0,
606,1,1,-.8559494887632906,1,0,0
606,2,1,.4097866280141071,1,0,1
606,3,1,.8362109832800217,0,0,1
606,4,1,1.047388457532332,0,0,0
606,5,1,1.233181253399577,0,0,0
606,6,1,.5421018770764532,0,0,0
606,7,1,-.5383665378180966,0,0,0
607,0,1,-.2359315322463532,0,0,
607,1,1,-.889550578728682,0,0,0
607,2,1,-.7720135789613275,1,0,0
607,3,1,.0319974025539402,1,0,1
607,4,1,1.33829239227938,0,0,1
607,5,1,.1993270232818352,1,0,0
607,6,1,1.31242161175819,0,0,1
607,7,1,.7954785874617182,1,0,0
608,0,0,.0970201309454786,0,0,
608,1,0,.8183166365379262,0,0,0
608,2,0,-.1081371489306908,0,0,0
608,3,0,-.1629782452004906,0,0,0
608,4,0,-1.083229582959821,0,0,0
608,5,0,-.820306145258601,0,0,0
608,6,0,-.3394139212092493,0,0,0
608,7,0,.0045635298109331,0,0,0
609,0,1,.1995347683914879,0,0,
609,1,1,.5281565663745474,0,0,0
609,2,1,.1442942582819384,0,0,0
609,3,1,-.0608018536192792,1,0,0
609,4,1,.1958562595035097,1,0,1
609,5,1,.4735234941448551,0,0,1
609,6,1,-.4246371253460926,0,0,0
609,7,1,-.2936299213061777,0,0,0
610,0,0,-.9021734890610732,0,0,
610,1,0,.0112140684605191,0,0,0
610,2,0,-.0361511499973324,1,0,0
610,3,0,1.317497435440453,1,0,1
610,4,0,1.219973038273691,0,0,1
610,5,0,.3131734986161644,1,0,0
610,6,0,1.028604619485576,1,0,1
610,7,0,1.139133391036175,1,0,1
611,0,1,.4272317000014754,1,0,
611,1,1,.3722511667986685,0,0,1
611,2,1,-.4944684727981881,0,0,0
611,3,1,-.2826246365907589,0,0,0
611,4,1,-.4108430663421379,1,0,0
611,5,1,1.194730376099778,0,0,1
611,6,1,1.857764189859063,1,0,0
611,7,1,1.696016290084872,1,0,1
612,0,0,-.073579899654787,0,0,
612,1,0,-1.073123682391835,1,0,0
612,2,0,.5138422622919059,0,0,1
612,3,0,-.5835619414973497,0,0,0
612,4,0,-.0554726949579299,0,0,0
612,5,0,.036073674374588,1,0,0
612,6,0,1.341591912700329,1,0,1
612,7,0,1.374318836706077,0,0,1
613,0,0,-.800779858839237,0,0,
613,1,0,-.3412048475062092,0,0,0
613,2,0,.2456663652738134,1,0,0
613,3,0,1.636402975651302,0,0,1
613,4,0,.7690117731359938,1,0,0
613,5,0,1.390415037880123,0,0,1
613,6,0,.2547428524543698,0,0,0
613,7,0,.0320259120743489,0,0,0
614,0,1,-.132799963081162,1,0,
614,1,1,.6961453449416288,0,0,1
614,2,1,.5826888057938115,0,0,0
614,3,1,.4349063474148798,1,0,0
614,4,1,1.047653032051778,0,0,1
614,5,1,.3763189989937988,1,0,0
614,6,1,1.295564207813605,0,0,1
614,7,1,.6398061981871392,1,0,0
615,0,1,.8318864359837904,1,0,
615,1,1,1.599514831566447,1,0,1
615,2,1,.8749405798960294,0,0,1
615,3,1,.9488480776749673,1,0,0
615,4,1,1.297330479326827,1,0,1
615,5,1,.9171153743948822,0,1,1
615,6,1,.3918783259567822,0,0,0
615,7,1,.5254280520590239,0,0,0
616,0,0,.8321997478338958,0,0,
616,1,0,.7039546872723513,0,0,0
616,2,0,.743098095914549,0,0,0
616,3,0,.8582898410113107,0,0,0
616,4,0,-.0514918095709075,0,0,0
616,5,0,-.0503113685966725,0,0,0
616,6,0,-.4507415268886645,0,0,0
616,7,0,-.7621876355338311,1,0,0
617,0,1,1.82699858855552,0,0,
617,1,1,-.3123178486478472,0,0,0
617,2,1,-.7291124468774148,1,0,0
617,3,1,1.215741008388039,1,0,1
617,4,1,2.064128663350642,1,0,1
617,5,1,1.503360740852227,0,0,1
617,6,1,1.472171217946996,0,0,0
617,7,1,.9220875861565277,0,0,0
618,0,0,.5652086686362878,0,0,
618,1,0,.0965600341626671,0,0,0
618,2,0,-.1082394671154964,0,0,0
618,3,0,-.8158548757177441,0,0,0
618,4,0,-.1431305150322857,1,0,0
618,5,0,.4073733177765084,0,0,1
618,6,0,.2887498553321066,1,0,0
618,7,0,.9433085029997907,0,0,1
619,0,0,-.5099797730297254,0,0,
619,1,0,-.5045385879819266,0,0,0
619,2,0,-.5613566283686233,1,0,0
619,3,0,.8213711396361569,0,0,1
619,4,0,.1121680566726244,1,0,0
619,5,0,1.949917828985661,0,0,1
619,6,0,.541269899765243,0,0,0
619,7,0,-.4518071845975179,1,0,0
620,0,0,.786296334828879,0,0,
620,1,0,1.241019125583513,0,0,0
620,2,0,.5399137590713265,0,0,0
620,3,0,-.3109497670291764,0,0,0
620,4,0,-.8188026068656558,1,0,0
620,5,0,.3412194870014037,0,0,1
620,6,0,.0427548127303941,0,0,0
620,7,0,-.2588083415500886,0,0,0
621,0,1,-.0588104154469344,0,0,
621,1,1,-.0049258094892264,0,0,0
621,2,1,.1182557543166954,1,0,0
621,3,1,.6349166559396056,1,0,1
621,4,1,1.215589882412332,1,0,1
621,5,1,.9762779222875264,0,1,1
621,6,1,-.0497836697417868,0,0,0
621,7,1,-.4209169631508058,0,0,0
622,0,1,-.2852920097712768,1,0,
622,1,1,.5678744567710555,1,0,1
622,2,1,1.039707520373324,0,0,1
622,3,1,-.257183446714475,0,0,0
622,4,1,.4362160210255577,1,0,0
622,5,1,1.780389448305073,1,0,1
622,6,1,1.979450023594982,0,0,1
622,7,1,.4675252691828773,1,0,0
623,0,0,.3603222314995292,1,0,
623,1,0,.8490206648715677,0,0,1
623,2,0,-.0437412230934039,0,0,0
623,3,0,-.3232194443819212,0,0,0
623,4,0,-.807190705961514,0,0,0
623,5,0,.5570487746581757,0,0,0
623,6,0,.1065113244193642,0,0,0
623,7,0,-.5343218031150216,0,0,0
624,0,1,-2.226665750470158,0,0,
624,1,1,-.7923049665705845,0,0,0
624,2,1,-.1734019747645526,1,0,0
624,3,1,1.191595616645857,1,0,1
624,4,1,.9688536333631981,0,0,1
624,5,1,1.132459669004182,1,0,0
624,6,1,1.294046804904247,0,0,1
624,7,1,.4129489386455482,0,0,0
625,0,0,1.038764881158901,1,0,
625,1,0,1.093416374255483,1,0,1
625,2,0,.7795154186811986,1,0,1
625,3,0,1.440990146237713,0,0,1
625,4,0,1.73708090925618,1,0,0
625,5,0,1.987620310369674,1,0,1
625,6,0,1.427306770256625,0,0,1
625,7,0,1.045120292049456,0,0,0
626,0,1,-1.737145063910605,0,0,
626,1,1,-1.433694336299006,1,0,0
626,2,1,-.095633359610063,0,0,1
626,3,1,-.0944975739778144,0,0,0
626,4,1,.3669468707218514,1,0,0
626,5,1,1.126503002803485,0,0,1
626,6,1,.1823241477945535,1,0,0
626,7,1,.2082270909459069,0,0,1
627,0,1,-.4187793430979842,0,0,
627,1,1,.6509214425547754,0,0,0
627,2,1,1.434250390516248,1,0,0
627,3,1,1.568102731314489,0,0,1
627,4,1,1.916656086289022,1,0,0
627,5,1,2.051438676645855,0,0,1
627,6,1,.2497698571592429,1,0,0
627,7,1,1.015008273415296,0,0,1
628,0,0,1.095385893107646,0,0,
628,1,0,.1828652829838643,0,0,0
628,2,0,.6828005326797871,0,0,0
628,3,0,.1746231911877956,0,0,0
628,4,0,.0287114009572265,1,0,0
628,5,0,.3025556645764496,1,0,1
628,6,0,1.09171905405711,0,0,1
628,7,0,-.014610466661194,0,0,0
629,0,1,-.2133952607081283,1,0,
629,1,1,1.035513239379671,0,0,1
629,2,1,.0851192413090425,0,0,0
629,3,1,-.477374053849221,0,0,0
629,4,1,-.8452418164874097,0,0,0
629,5,1,-.1296576698681162,0,0,0
629,6,1,.155365870517713,1,0,0
629,7,1,.3022163828302794,0,0,1
630,0,0,.3661348605349453,0,0,
630,1,0,-.4918235364610917,0,0,0
630,2,0,-.3687963248563452,0,0,0
630,3,0,-.2258142208088326,0,0,0
630,4,0,.130285510509372,0,0,0
630,5,0,.2768579015914578,0,0,0
630,6,0,.5225481507110619,0,0,0
630,7,0,.7526181820414581,1,0,0
631,0,1,-.7046980596417423,0,0,
631,1,1,-.8340250691812058,0,0,0
631,2,1,-.7415522203859612,0,0,0
631,3,1,.177045085610542,0,0,0
631,4,1,-.0625459208435555,1,0,0
631,5,1,1.490444919222148,1,0,1
631,6,1,1.919464311358495,0,0,1
631,7,1,.9698737894166353,0,0,0
632,0,1,1.27522305979202,1,0,
632,1,1,1.46339203775125,1,0,1
632,2,1,.5772985809473887,1,0,1
632,3,1,1.131938960028636,0,0,1
632,4,1,.3452068188749773,1,0,0
632,5,1,.4182674621637568,0,0,1
632,6,1,.7275898147640796,1,0,0
632,7,1,.54328098593033,1,0,1
633,0,1,-.3351559828846256,0,0,
633,1,1,.0229016548503938,0,0,0
633,2,1,-.0142213600431179,0,0,0
633,3,1,-.4607180797144392,1,0,0
633,4,1,1.48002688583313,0,0,1
633,5,1,1.535732649223161,1,0,0
633,6,1,2.89010007155977,1,0,1
633,7,1,1.757132633740186,0,0,1
634,0,1,-1.808176578134953,0,0,
634,1,1,-1.172503973031916,0,0,0
634,2,1,-.2442420483314863,0,0,0
634,3,1,-.6204499966067292,1,0,0
634,4,1,.757912247784575,0,0,1
634,5,1,.5243118816428897,0,0,0
634,6,1,.2428447847910433,0,0,0
634,7,1,.2393307936306453,0,0,0
635,0,0,1.209454712116434,0,0,
635,1,0,1.002287097076209,1,0,0
635,2,0,1.743656059997724,0,0,1
635,3,0,.6988394088404004,0,0,0
635,4,0,.4824361885649098,1,0,0
635,5,0,.6479369631730263,0,0,1
635,6,0,.1397738355281444,0,0,0
635,7,0,.5989543126113984,1,0,0
636,0,0,1.44991317392121,0,0,
636,1,0,1.590730156950346,0,0,0
636,2,0,.6318247398189298,0,1,0
636,3,0,.8718415462006882,0,0,0
636,4,0,.2954629477402734,0,0,0
636,5,0,.2216761569621071,0,0,0
636,6,0,-.3543614195111875,1,0,0
636,7,0,.6682410423871985,1,0,1
637,0,1,-.5048456690341514,1,0,
637,1,1,1.326284731812055,0,0,1
637,2,1,.5348233653426118,0,0,0
637,3,1,1.222357218975804,1,0,0
637,4,1,.9576749740121673,0,0,1
637,5,1,.677197054959117,1,0,0
637,6,1,1.764331075475992,1,0,1
637,7,1,1.804006292970404,0,0,1
638,0,0,-.2601786927115224,0,0,
638,1,0,.2508048861395143,0,0,0
638,2,0,.3560015510211261,0,0,0
638,3,0,.368159820882181,0,0,0
638,4,0,-.0227345642247112,0,0,0
638,5,0,-.4071149939684996,1,0,0
638,6,0,.0431589294399513,1,0,1
638,7,0,1.249993984893039,0,0,1
639,0,0,.0467411168264398,0,0,
639,1,0,-.5791253384476599,0,0,0
639,2,0,.4740003653743034,0,0,0
639,3,0,.5178203699491714,0,0,0
639,4,0,.3846340325222518,0,0,0
639,5,0,-.1829123638351475,0,0,0
639,6,0,.2780676468002506,1,0,0
639,7,0,.9272770933674659,0,0,1
640,0,0,-1.415931902980736,0,0,
640,1,0,-.9105176501560084,0,0,0
640,2,0,-1.029316025884373,0,0,0
640,3,0,-.2380768129004558,0,0,0
640,4,0,.1500345139586919,0,0,0
640,5,0,.714588863121881,0,0,0
640,6,0,.7046283577552128,1,0,0
640,7,0,1.007663171259267,0,0,1
641,0,1,.323334531766088,0,0,
641,1,1,.669246545841494,1,0,0
641,2,1,1.227137492574626,1,0,1
641,3,1,1.610465983568586,0,0,1
641,4,1,.1784081045547028,0,0,0
641,5,1,.0975508064888034,0,0,0
641,6,1,-.4918660518724864,0,0,0
641,7,1,.0194553028900764,1,0,0
642,0,0,.2838272187367958,0,0,
642,1,0,.5570433360973935,0,0,0
642,2,0,.5745060906308636,0,0,0
642,3,0,.168004777251243,0,0,0
642,4,0,.8813497709125625,1,0,0
642,5,0,1.561696811426062,1,0,1
642,6,0,.8969344170565553,0,0,1
642,7,0,-.0359894700795992,0,0,0
643,0,1,-1.109414972492137,0,0,
643,1,1,-.4411886258069072,0,0,0
643,2,1,.0966509320271034,0,0,0
643,3,1,-.2582536746234418,1,0,0
643,4,1,1.006395643166254,1,0,1
643,5,1,.741121524645224,1,0,1
643,6,1,1.359344285710405,1,0,1
643,7,1,1.557294310301074,1,0,1
644,0,1,.2874719099547566,0,0,
644,1,1,.6538454226213044,0,0,0
644,2,1,.8069172969517002,1,0,0
644,3,1,.5266745764168037,0,0,1
644,4,1,.5884163914222797,0,0,0
644,5,1,.4047267603585011,0,0,0
644,6,1,-.5936038375878201,1,0,0
644,7,1,-.5805595136448657,0,0,1
645,0,1,.7140936606915268,0,0,
645,1,1,.5392784036733512,0,0,0
645,2,1,.7101987137037796,0,0,0
645,3,1,.2746336840603797,1,0,0
645,4,1,.5087399429943494,1,0,1
645,5,1,1.498483934772807,1,0,1
645,6,1,1.784955644391794,1,0,1
